query	no	title	link	description	total_text
경주 여행	189	경주여행(2박3일)가족여행 추천코스 부탁드립니다.	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=74122692&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=90&search_sort=0&spq=0	2박 3일 일정으로 가족여행을 준비중인데요 저와 아내 그리고 다섯살 된 딸과 함께 경주여행을 하려고 합니다. 숙소는... 첫날, 저녁식사전 경주도착예정 둘째날, 관광 세째날, 점심먹고 대전출발예정  경주 여행 가볼만한 곳입니다.... 	경주여행(2박3일)가족여행 추천코스 부탁드립니다. 2박 3일 일정으로 가족여행을 준비중인데요 저와 아내 그리고 다섯살 된 딸과 함께 경주여행을 하려고 합니다. 숙소는... 첫날, 저녁식사전 경주도착예정 둘째날, 관광 세째날, 점심먹고 대전출발예정  경주 여행 가볼만한 곳입니다.... 
경주 여행	190	경주 여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=408576942&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=91&search_sort=0&spq=0	안녕하세요 저서울 사는 중학생인데 내일 경주여행가요~~ 애들하고만용~ 그 첫날은 경주월드 개장시간~폐장시간까지 놀거고요, 둘쨋날 원래 계획 다 세워놧었는데 폰 버꾸면서 그 파일이 날라갔습니다..ㅠㅠ... 	경주 여행 안녕하세요 저서울 사는 중학생인데 내일 경주여행가요~~ 애들하고만용~ 그 첫날은 경주월드 개장시간~폐장시간까지 놀거고요, 둘쨋날 원래 계획 다 세워놧었는데 폰 버꾸면서 그 파일이 날라갔습니다..ㅠㅠ... 
경주 여행	191	2박 3일 경주여행 이동방법 알려주세요~	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=151568995&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=92&search_sort=0&spq=0	다음주에 친구랑 경주여행을 계획하고 있습니다. 그런데... 감사하겠습니다~ 경주여행 일정과 형편에 맞게... 054-743-6001 아래사이트에서 경주여행후기 몇편만 읽어보면 많은 도움이 될것입니다. 좋은 경주여행 다녀... 	2박 3일 경주여행 이동방법 알려주세요~ 다음주에 친구랑 경주여행을 계획하고 있습니다. 그런데... 감사하겠습니다~ 경주여행 일정과 형편에 맞게... 054-743-6001 아래사이트에서 경주여행후기 몇편만 읽어보면 많은 도움이 될것입니다. 좋은 경주여행 다녀... 
경주 여행	192	경주 여행 당일치기	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=12110212&docId=229475160&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=93&search_sort=0&spq=0	경주 여행 당일치기로 가는데 찾아보니까 경주역... 당일치기 경주 여행코스 추천드립니다. 안녕하세요.... ^^ 하루 코스 : 경주 남산 정복하기 --> 경주 여행코스 중에서... 반나절 코스 : 불국사와 석굴암 관람하기 ---> 경주여행의... 	경주 여행 당일치기 경주 여행 당일치기로 가는데 찾아보니까 경주역... 당일치기 경주 여행코스 추천드립니다. 안녕하세요.... ^^ 하루 코스 : 경주 남산 정복하기 --> 경주 여행코스 중에서... 반나절 코스 : 불국사와 석굴암 관람하기 ---> 경주여행의... 
경주 여행	193	엄마 칠순기념으로 경주 여행가려고 하는데 현지분들의... 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=411244987&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=94&search_sort=0&spq=0	다음주 저희엄마 칠순기념으로 가족끼리 경주여행을 가려고 하는데 일단 숙소는 더나인(경주시 충효서악길87)으로... 어른들입에 맞는 맛집도 부탁드립니다~  경주여행 가시게 되어서 많이 설렐듯 해요 경주에는 맛거리가 굉장히 많기... 	엄마 칠순기념으로 경주 여행가려고 하는데 현지분들의...  다음주 저희엄마 칠순기념으로 가족끼리 경주여행을 가려고 하는데 일단 숙소는 더나인(경주시 충효서악길87)으로... 어른들입에 맞는 맛집도 부탁드립니다~  경주여행 가시게 되어서 많이 설렐듯 해요 경주에는 맛거리가 굉장히 많기... 
경주 여행	194	경주여행을가려고합니다~	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=129139971&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=95&search_sort=0&spq=0	제가경주 여행을가려고해요 4월23일토요일에 광주에서... 수학여행만가봤지 경주여행은처음이라서요 답변좀부탁드릴게요!!!ㅠㅠ  경주여행 일정과 형편에 맞게... 054-743-6001 아래사이트에서 경주여행후기 몇편만 읽어보면 많은... 	경주여행을가려고합니다~ 제가경주 여행을가려고해요 4월23일토요일에 광주에서... 수학여행만가봤지 경주여행은처음이라서요 답변좀부탁드릴게요!!!ㅠㅠ  경주여행 일정과 형편에 맞게... 054-743-6001 아래사이트에서 경주여행후기 몇편만 읽어보면 많은... 
경주 여행	195	경주 여행 및 일출보기	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=124829959&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=96&search_sort=0&spq=0	... 일출 보고 경주여행할만한 코스 추천해주세요~ 감사드립니다. 경주여행 일정과 형편에 맞게 아래코스에서 조절하면 됩니다. ※시내버스투어(도보, 자전거) 불국사권(시내버스10번 11번이용) 터미널,경주역 도착... 	경주 여행 및 일출보기 ... 일출 보고 경주여행할만한 코스 추천해주세요~ 감사드립니다. 경주여행 일정과 형편에 맞게 아래코스에서 조절하면 됩니다. ※시내버스투어(도보, 자전거) 불국사권(시내버스10번 11번이용) 터미널,경주역 도착... 
경주 여행	196	친구랑 경주여행 코스	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=407094323&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=97&search_sort=0&spq=0	시험 다치고 친구랑 경주여행 갈려하는데 포항에서 경주까지 가서 경주에서 갈만한곳 코스 좀 알려주세요  경주에서 가볼만한 곳들 추천해드리겠습니다. 동궁과 월지, 첨성대, 대릉원, 월정교... 	친구랑 경주여행 코스 시험 다치고 친구랑 경주여행 갈려하는데 포항에서 경주까지 가서 경주에서 갈만한곳 코스 좀 알려주세요  경주에서 가볼만한 곳들 추천해드리겠습니다. 동궁과 월지, 첨성대, 대릉원, 월정교... 
경주 여행	197	경주여행 도와주세요~	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=225476254&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=98&search_sort=0&spq=0	가족과 함께하는 경주여행 2번째 입니다. 지난번 가보지 못한곳인데요 이동을 어떻게 해야할지 도와주세요... 양동마을입니다 경주여행에 대한 팁을 드릴게요. ^^ 안녕하세요. 여행전문블로그 쭈니아빠입니다. 이번에 가시면... 	경주여행 도와주세요~ 가족과 함께하는 경주여행 2번째 입니다. 지난번 가보지 못한곳인데요 이동을 어떻게 해야할지 도와주세요... 양동마을입니다 경주여행에 대한 팁을 드릴게요. ^^ 안녕하세요. 여행전문블로그 쭈니아빠입니다. 이번에 가시면... 
경주 여행	198	경주 여행으로 어때요?	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=430760583&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=99&search_sort=0&spq=0	경주 여행으로 가는거 어떤가요?  경주 좋죠. 지금쯤 단풍도 들 때이고, 춥지도 덥지도 않아 움직이기도 좋은 날이죠~	경주 여행으로 어때요? 경주 여행으로 가는거 어떤가요?  경주 좋죠. 지금쯤 단풍도 들 때이고, 춥지도 덥지도 않아 움직이기도 좋은 날이죠~
경주 여행	199	경주여행 코스짜기	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=427665514&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=100&search_sort=0&spq=0	1박2일로 아이와 경주여행가려고해요 추억의달동네 부터 시작점으로 하려고하는데 달동네 주변 갈만한곳 어디있을까요 추억의달동네->  추억의 달동네 교촌마을 황리단길 주렁주렁동물파크 야경 첨성대 동궁과월지 월정교 이런곳은... 	경주여행 코스짜기 1박2일로 아이와 경주여행가려고해요 추억의달동네 부터 시작점으로 하려고하는데 달동네 주변 갈만한곳 어디있을까요 추억의달동네->  추억의 달동네 교촌마을 황리단길 주렁주렁동물파크 야경 첨성대 동궁과월지 월정교 이런곳은... 
경주 여행	200	경주여행 관련 질문이요!! 숙소랑 가볼만한곳 추천좀... 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=373258567&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=101&search_sort=0&spq=0	여자친구랑 경주여행 계획중인데 좋은 펜션이나 풀빌라 그리고 데이트 할만한곳 추천좀 부탁드립니다 ㅎㅎ  경주 여행 준비중이시라면 추천드리고 싶은 펜션이 하나 있습니다. 경주의아침펜션인데요. 아래 사진 보시면 아시겠지만... 	경주여행 관련 질문이요!! 숙소랑 가볼만한곳 추천좀...  여자친구랑 경주여행 계획중인데 좋은 펜션이나 풀빌라 그리고 데이트 할만한곳 추천좀 부탁드립니다 ㅎㅎ  경주 여행 준비중이시라면 추천드리고 싶은 펜션이 하나 있습니다. 경주의아침펜션인데요. 아래 사진 보시면 아시겠지만... 
경주 여행	201	경주여행숙소	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90114&docId=446671068&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=3&search_sort=0&spq=0	제가3명에서경주여행을가는데 저렴한숙소 추천할수도있을까요? 저렴한 숙소는 경주시내(아랫시장부터.~ (구)경주역 ~ 황성공원까지..)의 모텔이 많습니다. 그곳을 이용하시면 됩니다., 그 다음으로는 경주에서 울산가는 7번국도변 (구)... 	경주여행숙소 제가3명에서경주여행을가는데 저렴한숙소 추천할수도있을까요? 저렴한 숙소는 경주시내(아랫시장부터.~ (구)경주역 ~ 황성공원까지..)의 모텔이 많습니다. 그곳을 이용하시면 됩니다., 그 다음으로는 경주에서 울산가는 7번국도변 (구)... 
경주 여행	202	엄마와경주여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90101&docId=442736977&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=4&search_sort=0&spq=0	엄마와 경주여행 평일에 대중교통타고 가려고하는데요 일단불국사가고 그근처로 이동이 멀지않은곳으로 코스좀... 따라 산책도 할수있어서 버스타고 내린후에 구경하기에 동선이 매우 좋습니다. 어머니와 즐거운 경주여행 되시길 바랍니다!	엄마와경주여행 엄마와 경주여행 평일에 대중교통타고 가려고하는데요 일단불국사가고 그근처로 이동이 멀지않은곳으로 코스좀... 따라 산책도 할수있어서 버스타고 내린후에 구경하기에 동선이 매우 좋습니다. 어머니와 즐거운 경주여행 되시길 바랍니다!
경주 여행	203	경주 여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=439138671&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=5&search_sort=0&spq=0	경주 여행 처음 가보는데 경주에 볼거리나 찐맛집 알려주세요~ 황리단길 안에도맛집도 많고 맛있는 집들도 있고 황리단길 구경도 좋겠죠 대릉원까지 구경가능하죠 추억의 달동네 교촌 한옥마을 보문단지 밤야경은 월정교 동궁과 월지.... 	경주 여행 경주 여행 처음 가보는데 경주에 볼거리나 찐맛집 알려주세요~ 황리단길 안에도맛집도 많고 맛있는 집들도 있고 황리단길 구경도 좋겠죠 대릉원까지 구경가능하죠 추억의 달동네 교촌 한옥마을 보문단지 밤야경은 월정교 동궁과 월지.... 
경주 여행	204	6월의 경주여행 추천좀	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=447624886&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=6&search_sort=0&spq=0	6월의 경주여행 추천좀  경주는 역사적인 유적지가 많은 지역이며 자연경관을 갖추고 있는 도시입니다. 경주 가보실만한 장소로는 불국사, 석굴암, 양동마을, 교촌마을... 	6월의 경주여행 추천좀 6월의 경주여행 추천좀  경주는 역사적인 유적지가 많은 지역이며 자연경관을 갖추고 있는 도시입니다. 경주 가보실만한 장소로는 불국사, 석굴암, 양동마을, 교촌마을... 
경주 여행	205	경주 여행 가볼만한 곳	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=442669843&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=7&search_sort=0&spq=0	이번주 금요일 (3/31) 아이 포함 해서 3명 2박3일 경주 여행 가려고 합니다.... 경주 여행지에 대해 다음과 같은 가볼만한 장소들이 있습니다: 석굴암... 시간을 절약할 수 있습니다. 이번 경주 여행에서 즐거운 시간 보내시길 바랍니다!	경주 여행 가볼만한 곳 이번주 금요일 (3/31) 아이 포함 해서 3명 2박3일 경주 여행 가려고 합니다.... 경주 여행지에 대해 다음과 같은 가볼만한 장소들이 있습니다: 석굴암... 시간을 절약할 수 있습니다. 이번 경주 여행에서 즐거운 시간 보내시길 바랍니다!
경주 여행	206	경주여행을 하려고 하는데 숙박이나 맛집좀 알려주세요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=440987466&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=8&search_sort=0&spq=0	... 경주여행코스는 어떤게 짜는게 좋은건지 2. 숙박은 어디에... 바쁘네요 경주여행 다녀오신분들 많은 정보 부탁드릴게요 ~  경주여행을 하려고 하는데 숙박이나 맛집좀... 경주여행은 권역별로 분류 되어 있어서 참으로 구경하기가 좋은... 	경주여행을 하려고 하는데 숙박이나 맛집좀 알려주세요 ... 경주여행코스는 어떤게 짜는게 좋은건지 2. 숙박은 어디에... 바쁘네요 경주여행 다녀오신분들 많은 정보 부탁드릴게요 ~  경주여행을 하려고 하는데 숙박이나 맛집좀... 경주여행은 권역별로 분류 되어 있어서 참으로 구경하기가 좋은... 
경주 여행	207	경주 여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=425235362&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=9&search_sort=0&spq=0	경주여행 가서 야경을 보려는데 동궁과월지랑 월정교랑 다른 거죠?? 두 개가 비슷하게 생겼는데 어디가 더 유명한가욥 동궁과월지 공사는 혹시 끝났나여  아래 지도에서 보이듯이 동궁과 월지(A)는... 	경주 여행 경주여행 가서 야경을 보려는데 동궁과월지랑 월정교랑 다른 거죠?? 두 개가 비슷하게 생겼는데 어디가 더 유명한가욥 동궁과월지 공사는 혹시 끝났나여  아래 지도에서 보이듯이 동궁과 월지(A)는... 
경주 여행	208	통영 여수 포항 경주 여행	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121205&docId=444573002&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=10&search_sort=0&spq=0	통영 여수 포항 경주 여행 두곳골라서 여행가려고 하는데 추천해주세요!! 시장도는거랑 맛집 예쁜바다 좋아합니다!!  고향이 여수인 사람입니다. 먹거리도 최고인 여수추천합니다. 여수 .통영 추천해요	통영 여수 포항 경주 여행 통영 여수 포항 경주 여행 두곳골라서 여행가려고 하는데 추천해주세요!! 시장도는거랑 맛집 예쁜바다 좋아합니다!!  고향이 여수인 사람입니다. 먹거리도 최고인 여수추천합니다. 여수 .통영 추천해요
경주 여행	209	경주여행ㅎ	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=369224341&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=11&search_sort=0&spq=0	친구랑 둘이서 우정여행으로 경주여행갈건데요 10대 입니다 돈을 얼마나 들까요 돈이랑 갈곳 정해야하는데 보통 얼마쯤 드나요 1인당이요  버스를 타고 갈 지 기차를 타고 갈 지 도보로 이동할 지 자전거로 이동할 지 버스로 이동할 지... 	경주여행ㅎ 친구랑 둘이서 우정여행으로 경주여행갈건데요 10대 입니다 돈을 얼마나 들까요 돈이랑 갈곳 정해야하는데 보통 얼마쯤 드나요 1인당이요  버스를 타고 갈 지 기차를 타고 갈 지 도보로 이동할 지 자전거로 이동할 지 버스로 이동할 지... 
경주 여행	210	경주여행 1박2일 알찬코스로 추천해주세요 ^^	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90105&docId=434332784&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=12&search_sort=0&spq=0	경주여행 1박2일 알찬코스로 추천해주세요 1박이라 짧지만... 질문하신 [경주여행] 관련 답변 드리도록 하겠습니다. 1박2일 경주여행을 다녀오실 예정이시군요~ 가볼만한 곳들... 좋으니 경주 여행하시는데 참고하시기 바랍니다. 도움이... 	경주여행 1박2일 알찬코스로 추천해주세요 ^^ 경주여행 1박2일 알찬코스로 추천해주세요 1박이라 짧지만... 질문하신 [경주여행] 관련 답변 드리도록 하겠습니다. 1박2일 경주여행을 다녀오실 예정이시군요~ 가볼만한 곳들... 좋으니 경주 여행하시는데 참고하시기 바랍니다. 도움이... 
경주 여행	211	경주 여행 코스질문 1박2일	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=444736012&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=13&search_sort=0&spq=0	두명에서 경주가는데 괜찮은 코스있을까여 숙소는 경주역근처라 경주역 근처 맛집도 알려주시면 감사하겠습니다! 황리단길에도먹거리 좋은곳 많아요그옆 대릉원 동궁과월지 월정교. 추억의달동네 경주월드 고촌한옥마을 이곳도... 	경주 여행 코스질문 1박2일 두명에서 경주가는데 괜찮은 코스있을까여 숙소는 경주역근처라 경주역 근처 맛집도 알려주시면 감사하겠습니다! 황리단길에도먹거리 좋은곳 많아요그옆 대릉원 동궁과월지 월정교. 추억의달동네 경주월드 고촌한옥마을 이곳도... 
경주 여행	212	경주여행가는데 여행코스 추천이요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=423661627&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=14&search_sort=0&spq=0	제가 중3인데 중3이 좋아할만한 경주여행코스 추천이요 문의주신 경주 여행코스 추천드릴게요 재밌게 놀다 오셨으면 좋겠어요 ㅎ [경북 경주 가볼만한곳] 1. 황성공원 2. 양남주상절리 3. 동궁과 월지 4. 동궁원 5.... 	경주여행가는데 여행코스 추천이요 제가 중3인데 중3이 좋아할만한 경주여행코스 추천이요 문의주신 경주 여행코스 추천드릴게요 재밌게 놀다 오셨으면 좋겠어요 ㅎ [경북 경주 가볼만한곳] 1. 황성공원 2. 양남주상절리 3. 동궁과 월지 4. 동궁원 5.... 
경주 여행	213	6월 경주여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=446801776&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=15&search_sort=0&spq=0	제가 6월달에 엄마아빠랑 언니랑 경주여행을 가는데요 갈곳 추천해주세요.너무 유명한 곳은 아니였음 하네요. (예:첨성대,불국사,안압지등등) 그리고 장단점도 알려주시면 감사하겠습니다 경주를 가는데 유적지가 아니면 뭘 보시려고... 	6월 경주여행 제가 6월달에 엄마아빠랑 언니랑 경주여행을 가는데요 갈곳 추천해주세요.너무 유명한 곳은 아니였음 하네요. (예:첨성대,불국사,안압지등등) 그리고 장단점도 알려주시면 감사하겠습니다 경주를 가는데 유적지가 아니면 뭘 보시려고... 
경주 여행	214	경주여행!!!	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=443470665&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=16&search_sort=0&spq=0	... 드넓은 호수를 앞에 두고, 푸르른 자연이 감싸고 있는 오푸스 풀빌라는 이러한 조화 속에서 여러분을 예술 작품 속 주인공으로 만들어드립니다.꽃피고 봄바람 살랑살랑 부는 4월달 경주여행 오푸스에서 즐겨보세요... 	경주여행!!! ... 드넓은 호수를 앞에 두고, 푸르른 자연이 감싸고 있는 오푸스 풀빌라는 이러한 조화 속에서 여러분을 예술 작품 속 주인공으로 만들어드립니다.꽃피고 봄바람 살랑살랑 부는 4월달 경주여행 오푸스에서 즐겨보세요... 
경주 여행	215	경주여행 스케줄	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90105&docId=430944679&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=17&search_sort=0&spq=0	경주여행 2박 3일 여행가는데 스케쥴좀 짜주세요 ㅠ 워터파크, 경주월드 이런데 말고, 역사 관련 문화유산 위주로요 그리고 참고로 가족여행이에요! 다들 저질체력이라 하루에2~3개... 	경주여행 스케줄 경주여행 2박 3일 여행가는데 스케쥴좀 짜주세요 ㅠ 워터파크, 경주월드 이런데 말고, 역사 관련 문화유산 위주로요 그리고 참고로 가족여행이에요! 다들 저질체력이라 하루에2~3개... 
경주 여행	216	경주여행코스(2박3일)	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=432884253&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=18&search_sort=0&spq=0	질문이 있어요 5월23일~5월25일 경주 여행코스 추천 해주세요. 1. 대상 : 어머니... 경주여행코스(2박3일)답변드릴게요!경주여행코스(2박3일) 답변드립니다.... ^^ 어머님을 모시고 떠나는 경주여행이 즐거운 추억으로 남을 수 있도록 제가... 	경주여행코스(2박3일) 질문이 있어요 5월23일~5월25일 경주 여행코스 추천 해주세요. 1. 대상 : 어머니... 경주여행코스(2박3일)답변드릴게요!경주여행코스(2박3일) 답변드립니다.... ^^ 어머님을 모시고 떠나는 경주여행이 즐거운 추억으로 남을 수 있도록 제가... 
경주 여행	217	경주 여행코스 부탁드려요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=436222731&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=19&search_sort=0&spq=0	... 출발합니다 경주 여행코스 부탁드립니다 숙소는 아직 예약안했어요. 코스보고 근처 게스트하우스로 잡으려고요~ 안녕하세요~ 무계획 없이 이 루트로 가면 실패없는 경주여행... 	경주 여행코스 부탁드려요 ... 출발합니다 경주 여행코스 부탁드립니다 숙소는 아직 예약안했어요. 코스보고 근처 게스트하우스로 잡으려고요~ 안녕하세요~ 무계획 없이 이 루트로 가면 실패없는 경주여행... 
경주 여행	218	1박2일 경주여행지 코스좀 정해주세요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=448490170&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=20&search_sort=0&spq=0	... 질문하신 [경주여행지] 관련 답변 드리도록 하겠습니다. 1박2일간 다녀올만한 곳으로 경주여행지를 찾고 계시나 봅니다^^. 경주에 가볼만한 곳들 중에서는 대릉원, 추억의 달동네, 불국사, 동궁과월지, 오류고아라해변, 화랑의언덕... 	1박2일 경주여행지 코스좀 정해주세요 ... 질문하신 [경주여행지] 관련 답변 드리도록 하겠습니다. 1박2일간 다녀올만한 곳으로 경주여행지를 찾고 계시나 봅니다^^. 경주에 가볼만한 곳들 중에서는 대릉원, 추억의 달동네, 불국사, 동궁과월지, 오류고아라해변, 화랑의언덕... 
경주 여행	219	경주여행 동선 부탁드려요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=407781929&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=21&search_sort=0&spq=0	1박으로 어린애들 데리고 경주여행할거에요 숙소는 보문단지이구요 우선... 정도 경주여행을 다녀온 것 같은데요. 아이랑 경주여행하면서 체험코스, 맛집... ^^ 경주여행 TIP 1. 경주 여행코스는 크게 시내권, 보문관광단지, 토함산, 남산... 	경주여행 동선 부탁드려요 1박으로 어린애들 데리고 경주여행할거에요 숙소는 보문단지이구요 우선... 정도 경주여행을 다녀온 것 같은데요. 아이랑 경주여행하면서 체험코스, 맛집... ^^ 경주여행 TIP 1. 경주 여행코스는 크게 시내권, 보문관광단지, 토함산, 남산... 
경주 여행	220	3월 1일 경주 여행 코스 (당일치기)	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=413559176&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=22&search_sort=0&spq=0	학생 4명이고 3.1 경주 여행 코스 좀 알려주세요 첨성대 근처 한복나드리에서... 질문하신 [경주 여행일정] 관련 답변 드리도록 하겠습니다. 황리단길과... 맞춤형 경주 여행일정을 준비했어요. 아래 첨부된 일정을 참고해보시고, 여행에... 	3월 1일 경주 여행 코스 (당일치기) 학생 4명이고 3.1 경주 여행 코스 좀 알려주세요 첨성대 근처 한복나드리에서... 질문하신 [경주 여행일정] 관련 답변 드리도록 하겠습니다. 황리단길과... 맞춤형 경주 여행일정을 준비했어요. 아래 첨부된 일정을 참고해보시고, 여행에... 
경주 여행	221	경주 여행일정 도와주세요!!	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=407408414&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=23&search_sort=0&spq=0	... 그냥 최소한의 움직임으로 이틀동안 다녀올 수 있는 경주 여행 코스좀 알려주세요. 예쁜 카페도 추천... 질문하신 [경주 여행일정] 관련 답변 드리도록 하겠습니다. 질문자님께서 원하신대로 최대한 여유로운 경주 여행 일정을 준비해... 	경주 여행일정 도와주세요!! ... 그냥 최소한의 움직임으로 이틀동안 다녀올 수 있는 경주 여행 코스좀 알려주세요. 예쁜 카페도 추천... 질문하신 [경주 여행일정] 관련 답변 드리도록 하겠습니다. 질문자님께서 원하신대로 최대한 여유로운 경주 여행 일정을 준비해... 
경주 여행	222	경주여행가려는데 추천좀요!!	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=407810074&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=24&search_sort=0&spq=0	엄마혼자 초4,초2 아들 둘 데리고 주중에 경주 여행... 정도 경주여행을 다녀온 것 같은데요. 구체적인 일정이 없어서 주요 경주여행 코스, 맛집, 숙소에 대한 제 경험담을 묶어서 소개할게요. ^^ 경주여행 TIP 1. 경주 여행코스는... 	경주여행가려는데 추천좀요!! 엄마혼자 초4,초2 아들 둘 데리고 주중에 경주 여행... 정도 경주여행을 다녀온 것 같은데요. 구체적인 일정이 없어서 주요 경주여행 코스, 맛집, 숙소에 대한 제 경험담을 묶어서 소개할게요. ^^ 경주여행 TIP 1. 경주 여행코스는... 
경주 여행	223	경주여행 추천부탁드려요~^^	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=413669755&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=25&search_sort=0&spq=0	경주여행을 다녀오고싶은데 기본적으로 가볼만한곳들 말고 특별히 가보면 좋을곳이 있을까요?맛집이나... 문의주신 경주 가볼만한곳 추천드릴게요 즐거운 경주여행 되셨으면 좋겠어요 ㅎ [경북 경주 가볼만한곳] 1.... 	경주여행 추천부탁드려요~^^ 경주여행을 다녀오고싶은데 기본적으로 가볼만한곳들 말고 특별히 가보면 좋을곳이 있을까요?맛집이나... 문의주신 경주 가볼만한곳 추천드릴게요 즐거운 경주여행 되셨으면 좋겠어요 ㅎ [경북 경주 가볼만한곳] 1.... 
