기준년월	지역명	지역코드	법정동	아파트	거래금액	년	월	일	건축년도	전용면적	지번	층
202206	강남구	11680	 논현동	한양수자인어반게이트	      22,000	2022	6	28	2013	16.2	221-7	7
202206	강남구	11680	 논현동	마일스디오빌	      40,500	2022	6	28	2004	36.29	58-2	13
202206	강남구	11680	 압구정동	현대1차(12,13,21,22,31,32,33동)	     476,500	2022	6	2	1976	131.49	369-1	3
202206	강남구	11680	 압구정동	현대7차(73~77,82,85동)	     550,000	2022	6	9	1979	157.36	456	5
202206	강남구	11680	 일원동	수서	     103,000	2022	6	11	1992	39.98	711	14
202206	강남구	11680	 수서동	삼익	     165,000	2022	6	4	1992	60	708	15
202206	강남구	11680	 수서동	삼익	     188,500	2022	6	4	1992	84.48	708	8
202206	강남구	11680	 수서동	강남 더샵 포레스트	     295,000	2022	6	10	2016	124.5792	799	11
202206	강남구	11680	 수서동	까치마을	     135,000	2022	6	11	1993	49.5	746	1
202206	강남구	11680	 수서동	신동아	      97,000	2022	6	15	1992	33.18	736	11
202206	강남구	11680	 수서동	강남 더샵 포레스트	     295,000	2022	6	20	2016	124.5792	799	11
202206	강남구	11680	 도곡동	도곡렉슬	     310,000	2022	6	1	2006	84.9984	527	7
202206	강남구	11680	 도곡동	대림아크로빌	     300,000	2022	6	1	1999	138.657	467-6	46
202206	강남구	11680	 도곡동	타워팰리스1	     435,000	2022	6	6	2002	164.97	467	46
202206	강남구	11680	 도곡동	타워팰리스1	     435,000	2022	6	6	2002	164.97	467	46
202206	강남구	11680	 도곡동	현대비젼21	      46,000	2022	6	10	1999	32.65	467-19	24
202206	강남구	11680	 도곡동	포스코트	     395,000	2022	6	14	2002	200.9	164-6	14
202206	강남구	11680	 도곡동	포스코트	     395,000	2022	6	14	2002	200.9	164-6	14
202206	강남구	11680	 도곡동	도곡스타빌	      86,000	2022	6	15	2006	53.81	514-3	4
202206	강남구	11680	 도곡동	우성4	     370,000	2022	6	17	1985	152.74	465	9
202206	강남구	11680	 도곡동	도곡렉슬	     160,000	2022	6	17	2006	84.9984	527	13
202206	강남구	11680	 도곡동	아카데미스위트1	     243,000	2022	6	24	2004	128.74	467-7	8
202206	강남구	11680	 도곡동	타워팰리스1	     425,000	2022	6	29	2002	164.97	467	47
202206	강남구	11680	 도곡동	도곡렉슬	     550,000	2022	6	30	2006	176.9924	527	14
202205	강남구	11680	 역삼동	대우디오빌플러스	      45,300	2022	5	6	2004	43.99	824-25	4
202205	강남구	11680	 역삼동	대우디오빌플러스	      32,000	2022	5	6	2004	34.41	824-25	5
202205	강남구	11680	 역삼동	은하수	     180,000	2022	5	11	1992	67.14	759-1	4
202205	강남구	11680	 역삼동	공간쉐르빌	      83,000	2022	5	12	2003	78.08	783-30	2
202205	강남구	11680	 역삼동	역삼래미안	     198,000	2022	5	14	2005	59.4	757	2
202205	강남구	11680	 역삼동	e-편한세상	     250,000	2022	5	16	2005	84.991	755-4	3
202205	강남구	11680	 역삼동	한화진넥스빌	      39,000	2022	5	23	2001	39.2	706-20	8
202205	강남구	11680	 역삼동	한화진넥스빌	      32,000	2022	5	24	2001	34.82	706-20	9
202205	강남구	11680	 역삼동	Bienestar	     263,000	2022	5	24	2019	127.3819	682-1	7
202205	강남구	11680	 역삼동	역삼I'PARK	     360,000	2022	5	26	2006	131.38	713-11	16
202205	강남구	11680	 개포동	개포래미안포레스트	     420,000	2022	5	2	2020	136.06	1282	17
202205	강남구	11680	 개포동	디에이치아너힐즈	     234,500	2022	5	11	2019	59.8732	138	28
202205	강남구	11680	 개포동	개포래미안포레스트	     203,500	2022	5	12	2020	59.92	1282	5
202205	강남구	11680	 개포동	디에이치아너힐즈	     227,000	2022	5	14	2019	59.7479	138	3
202205	강남구	11680	 개포동	개포래미안포레스트	     210,000	2022	5	26	2020	59.92	1282	6
202205	강남구	11680	 개포동	개포6차우성아파트1동~8동	     216,000	2022	5	27	1987	79.97	658-1	2
202205	강남구	11680	 개포동	래미안블레스티지	     228,500	2022	5	27	2019	59.967	1280	22
202205	강남구	11680	 청담동	진흥아파트	     243,500	2022	5	2	1984	109.31	65	7
202205	강남구	11680	 청담동	청담스위트	      23,500	2022	5	11	2015	13.425	34-13	4
202205	강남구	11680	 청담동	신동아	     245,000	2022	5	16	1997	84.94	134-16	9
202205	강남구	11680	 청담동	청담건영	     288,000	2022	5	16	1994	84.595	108	8
202205	강남구	11680	 청담동	청담대림이-편한세상	     280,000	2022	5	17	2002	134.24	30-33	8
202205	강남구	11680	 청담동	청담대우로얄카운티6차	     330,000	2022	5	18	2005	166.3	101-1	5
202205	강남구	11680	 청담동	대우리츠카운티	     386,000	2022	5	20	2001	211.72	117-22	2
202205	강남구	11680	 청담동	청담2차이-편한세상(201동,202동,203동)	     214,000	2022	5	24	2006	101.7	14	6
202205	강남구	11680	 청담동	래미안청담로이뷰	     373,000	2022	5	25	1992	110.2	134	10
202205	강남구	11680	 청담동	청담신원아침도시마인	      33,900	2022	5	26	2013	27.0875	122-35	5
202205	강남구	11680	 청담동	삼환(101동)	     150,000	2022	5	30	1999	114.97	10	8
202205	강남구	11680	 삼성동	이안애빌	     177,000	2022	5	2	2004	106.89	130	5
202205	강남구	11680	 삼성동	삼성동힐스테이트 1단지	     124,500	2022	5	9	2008	31.402	16-2	6
202205	강남구	11680	 삼성동	아이파크	     500,000	2022	5	12	2004	145.046	87	25
202205	강남구	11680	 삼성동	래미안라클래시	     243,000	2022	5	13	2021	59.99	189	4
202205	강남구	11680	 삼성동	삼성동중앙하이츠빌리지	     264,000	2022	5	18	2004	84.87	14-1	5
202205	강남구	11680	 삼성동	삼성동힐스테이트 1단지	     201,000	2022	5	24	2008	84.236	16-2	7
202205	강남구	11680	 삼성동	삼성동브라운스톤레전드	     440,000	2022	5	24	2009	219.48	8-2	9
202205	강남구	11680	 대치동	선릉역대우아이빌(890-49)	      19,000	2022	5	2	2004	20.37	890-49	11
202205	강남구	11680	 대치동	대우아이빌명문가(891-23)	      34,000	2022	5	4	2004	33.06	891-23	11
202205	강남구	11680	 대치동	한보미도맨션2	     507,500	2022	5	9	1985	190.47	511	8
202205	강남구	11680	 대치동	은마	     250,000	2022	5	11	1980	76.79	316	6
202205	강남구	11680	 대치동	한보미도맨션1	     383,500	2022	5	12	1983	128.01	511	12
202205	강남구	11680	 대치동	대우아이빌멤버스(891-26)	      33,500	2022	5	13	2003	35.796	891-26	7
202205	강남구	11680	 대치동	아름빌(889-74)	      29,500	2022	5	13	2003	30.46	889-74	8
202205	강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      39,500	2022	5	14	2004	33.11	891-6	20
202205	강남구	11680	 대치동	개포우성1	     323,000	2022	5	20	1983	84.81	503	14
202205	강남구	11680	 대치동	은마	     270,000	2022	5	20	1980	84.43	316	13
202205	강남구	11680	 대치동	대치동우정에쉐르1	      80,000	2022	5	20	2004	59.75	891-28	5
202205	강남구	11680	 대치동	대우아이빌명문가(891-23)	      30,000	2022	5	23	2004	34.2	891-23	10
202205	강남구	11680	 대치동	은마	     250,000	2022	5	25	1979	76.79	316	2
202205	강남구	11680	 대치동	아름빌(889-74)	      29,000	2022	5	25	2003	30.46	889-74	8
202205	강남구	11680	 대치동	래미안대치팰리스	     328,000	2022	5	26	2015	91.93	1027	35
202205	강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      91,500	2022	5	28	2004	59.83	891-6	15
202205	강남구	11680	 대치동	은마	     254,000	2022	5	31	1979	76.79	316	8
202205	강남구	11680	 신사동	RudenHouse	     103,000	2022	5	2	2007	84.44	524-8	1
202205	강남구	11680	 신사동	RudenHouse	     103,000	2022	5	2	2007	84.44	524-8	1
202205	강남구	11680	 논현동	더원센트럴	      49,500	2022	5	18	2018	26.96	118-8	5
202205	강남구	11680	 논현동	우민	     123,000	2022	5	19	2002	74.758	107-44	2
202205	강남구	11680	 논현동	우민	     135,000	2022	5	19	2002	74.758	107-44	4
202205	강남구	11680	 논현동	아크로힐스논현	     320,000	2022	5	23	2014	113.087	276-1	20
202205	강남구	11680	 논현동	로체샤르캐슬	     139,000	2022	5	23	2009	106.59	114-23	4
202205	강남구	11680	 논현동	동양파라곤	     303,000	2022	5	24	2004	157.41	245	4
202205	강남구	11680	 논현동	한진로즈힐	     172,500	2022	5	24	2004	84.94	105-4	2
202205	강남구	11680	 논현동	신동아(22)	      95,000	2022	5	26	1997	35.73	22	3
202205	강남구	11680	 논현동	논현동한화꿈에그린	      85,600	2022	5	26	2005	67.671	205-2	2
202205	강남구	11680	 논현동	거평프리젠	      54,000	2022	5	27	1996	39.035	196	7
202205	강남구	11680	 논현동	한양수자인어반게이트	      21,200	2022	5	27	2013	16.2	221-7	3
202205	강남구	11680	 논현동	거평프리젠	      40,000	2022	5	30	1996	30.215	196	11
202205	강남구	11680	 압구정동	현대3차(61~64동)	     360,000	2022	5	12	1976	82.5	443	5
202205	강남구	11680	 압구정동	한양7	     398,000	2022	5	17	1981	106.22	528	10
202205	강남구	11680	 압구정동	현대14차(203,204,205,206동)	     430,000	2022	5	17	1987	84.98	447	8
202205	강남구	11680	 압구정동	현대6차(78~81,83,84,86,87동)	     580,000	2022	5	19	1978	157.36	456	4
202205	강남구	11680	 압구정동	한양7	     497,000	2022	5	24	1981	137.55	528	12
202205	강남구	11680	 자곡동	엘에이치강남힐스테이트	     159,000	2022	5	3	2015	84.39	619	7
202205	강남구	11680	 자곡동	강남한양수자인(4단지)	     180,000	2022	5	23	2014	84.99	686	5
202205	강남구	11680	 일원동	우성7	     248,500	2022	5	11	1987	83.69	615	6
202205	강남구	11680	 일원동	수서	     107,000	2022	5	14	1992	39.98	711	13
202205	강남구	11680	 일원동	래미안 개포 루체하임	     330,000	2022	5	14	2018	121.71	741	6
202205	강남구	11680	 일원동	푸른마을아파트101동~111동	      90,000	2022	5	25	1994	59.76	719	11
202205	강남구	11680	 일원동	가람	     230,000	2022	5	26	1993	84.95	735	5
202205	강남구	11680	 수서동	까치마을	     110,000	2022	5	20	1993	39.6	746	1
202205	강남구	11680	 수서동	수서한아름	     230,000	2022	5	27	1993	163.68	712	2
202205	강남구	11680	 수서동	강남데시앙포레	     186,500	2022	5	28	2014	84.92	795	12
202205	강남구	11680	 도곡동	현대비젼21	      54,500	2022	5	4	1999	34.995	467-19	25
202205	강남구	11680	 도곡동	도곡쌍용예가	     224,000	2022	5	5	1978	107.53	933	3
202205	강남구	11680	 도곡동	타워팰리스2	     284,500	2022	5	5	2003	111.39	467-17	18
202205	강남구	11680	 도곡동	래미안도곡카운티	     355,000	2022	5	5	2016	106.78	538-3	7
202205	강남구	11680	 도곡동	럭키(963)	     235,500	2022	5	6	1995	84.97	963	7
202205	강남구	11680	 도곡동	도곡렉슬	     313,000	2022	5	11	2006	84.9984	527	3
202205	강남구	11680	 도곡동	현대비젼21	      45,000	2022	5	11	1999	32.65	467-19	15
202205	강남구	11680	 도곡동	도곡3차아이파크	     300,000	2022	5	11	2007	187.215	970	1
202205	강남구	11680	 도곡동	현대그린1	     187,000	2022	5	12	2006	84.93	964	6
202205	강남구	11680	 도곡동	우성캐릭터199	     317,500	2022	5	12	1998	164.97	467-24	12
202205	강남구	11680	 도곡동	도곡우성아파트	     225,000	2022	5	12	1986	84.83	934-10	11
202205	강남구	11680	 도곡동	타워팰리스1	     870,000	2022	5	12	2002	301.47	467	56
202205	강남구	11680	 도곡동	도곡쌍용예가	     260,000	2022	5	13	1978	207.52	933	7
202205	강남구	11680	 도곡동	우성사원5	     230,000	2022	5	14	1986	70.89	463-1	4
202205	강남구	11680	 도곡동	타워팰리스1	     375,000	2022	5	15	2002	137.24	467	45
202205	강남구	11680	 도곡동	타워팰리스1	     270,000	2022	5	16	2002	84.16	467	31
202205	강남구	11680	 도곡동	그랜빌캐슬	     208,000	2022	5	17	2003	125.83	190-3	1
202205	강남구	11680	 도곡동	래미안도곡카운티	     370,000	2022	5	17	2016	106.78	538-3	15
202205	강남구	11680	 도곡동	우성사원5	     230,000	2022	5	17	1986	70.89	463-1	9
202205	강남구	11680	 도곡동	래미안도곡카운티	     360,000	2022	5	18	2016	106.78	538-3	17
202205	강남구	11680	 도곡동	현대향목빌라트	     310,000	2022	5	19	1996	244.59	153-2	6
202205	강남구	11680	 도곡동	타워팰리스1	     480,000	2022	5	19	2002	174.67	467	28
202205	강남구	11680	 도곡동	럭키(963)	     260,000	2022	5	19	1995	124.66	963	1
202205	강남구	11680	 도곡동	타워팰리스1	     337,000	2022	5	23	2002	121.42	467	31
202205	강남구	11680	 도곡동	타워팰리스2	     310,000	2022	5	24	2003	115.63	467-17	23
202205	강남구	11680	 도곡동	도곡렉슬	     494,000	2022	5	25	2006	134.9023	527	18
202205	강남구	11680	 도곡동	우성캐릭터199	     256,000	2022	5	26	1998	164.97	467-24	16
202205	강남구	11680	 도곡동	타워팰리스1	     234,000	2022	5	26	2002	120.78	467	24
202205	강남구	11680	 도곡동	타워팰리스1	     275,000	2022	5	26	2002	84.16	467	36
202205	강남구	11680	 도곡동	아카데미스위트1	     235,000	2022	5	27	2004	164.87	467-7	15
202205	강남구	11680	 도곡동	대림아크로빌	     285,000	2022	5	28	1999	146.754	467-6	5
202205	강남구	11680	 도곡동	타워팰리스1	     275,000	2022	5	30	2002	84.16	467	27
202205	강남구	11680	 도곡동	삼익	     215,000	2022	5	31	1983	104.01	869	5
202204	강남구	11680	 역삼동	역삼래미안	     274,000	2022	4	8	2005	80.87	757	5
202204	강남구	11680	 역삼동	브라운스톤역삼	      98,000	2022	4	15	2004	59.96	747-5	12
202204	강남구	11680	 역삼동	대우디오빌플러스	      29,000	2022	4	19	2004	34.41	824-25	2
202204	강남구	11680	 역삼동	개나리푸르지오	     240,000	2022	4	20	2006	59.6851	755-1	6
202204	강남구	11680	 역삼동	이스턴오피스텔	      18,000	2022	4	20	2014	15.25	735-15	11
202204	강남구	11680	 역삼동	대우디오빌	      32,900	2022	4	22	2002	30.03	720-25	16
202204	강남구	11680	 역삼동	역삼래미안	     203,700	2022	4	23	2005	59.4	757	15
202204	강남구	11680	 역삼동	지석천평대	      62,000	2022	4	23	2003	59.77	789-29	7
202204	강남구	11680	 역삼동	역삼자이	     333,000	2022	4	23	2016	114.019	711-3	6
202204	강남구	11680	 역삼동	테헤란아이파크	     285,000	2022	4	23	2014	92.6232	709-5	13
202204	강남구	11680	 역삼동	개나리푸르지오	     400,000	2022	4	28	2006	132.8355	755-1	14
202204	강남구	11680	 역삼동	대우디오빌	      32,000	2022	4	30	2002	30.03	720-25	8
202204	강남구	11680	 역삼동	대명벨리온	      20,500	2022	4	30	2012	17.684	727-2	3
202204	강남구	11680	 개포동	개포래미안포레스트	     369,000	2022	4	1	2020	102.32	1282	13
202204	강남구	11680	 개포동	성원대치2단지아파트	     145,000	2022	4	7	1992	39.53	12	8
202204	강남구	11680	 개포동	디에이치아너힐즈	     305,000	2022	4	8	2019	76.1709	138	23
202204	강남구	11680	 개포동	개포6차우성아파트1동~8동	     220,000	2022	4	12	1987	79.97	658-1	4
202204	강남구	11680	 개포동	래미안블레스티지	     200,000	2022	4	16	2019	59.888	1280	1
202204	강남구	11680	 개포동	성원대치2단지아파트	     110,000	2022	4	18	1992	33.18	12	9
202204	강남구	11680	 개포동	경남2차	     400,000	2022	4	19	1984	186.16	649	8
202204	강남구	11680	 개포동	개포6차우성아파트1동~8동	     220,000	2022	4	21	1987	79.97	658-1	2
202204	강남구	11680	 개포동	현대2	     291,500	2022	4	21	1986	131.83	654	3
202204	강남구	11680	 개포동	우성8	     240,000	2022	4	27	1987	79.61	179	6
202204	강남구	11680	 청담동	청담스위트	      25,000	2022	4	1	2015	13.425	34-13	5
202204	강남구	11680	 청담동	청담스위트	      23,000	2022	4	4	2015	13.425	34-13	2
202204	강남구	11680	 청담동	신동아빌라트	     345,000	2022	4	12	1995	172.74	141-6	9
202204	강남구	11680	 청담동	효성빌라청담101(B동)	     747,000	2022	4	12	2019	226.62	101-17	5
202204	강남구	11680	 청담동	삼환(101동)	     198,000	2022	4	13	1999	99.01	10	7
202204	강남구	11680	 청담동	청담어퍼하우스	     675,000	2022	4	15	2019	200.38	64-1	2
202204	강남구	11680	 청담동	연세리버빌3	     526,000	2022	4	16	1999	243.21	104	2
202204	강남구	11680	 청담동	삼성청담공원아파트	     235,000	2022	4	20	1999	107.22	60	4
202204	강남구	11680	 청담동	대우멤버스카운티Ⅱ	     270,000	2022	4	26	2003	152.2	59-2	3
202204	강남구	11680	 청담동	청담스위트	      23,300	2022	4	27	2015	12.449	34-13	5
202204	강남구	11680	 청담동	PH129	   1,450,000	2022	4	28	2020	273.96	129	16
202204	강남구	11680	 삼성동	LG선릉에클라트(B)	      38,200	2022	4	2	2004	36.35	142-3	12
202204	강남구	11680	 삼성동	LG선릉에클라트(B)	      36,200	2022	4	2	2004	36.35	142-3	11
202204	강남구	11680	 삼성동	아이파크	     645,000	2022	4	6	2004	195.388	87	17
202204	강남구	11680	 삼성동	삼성동브라운스톤레전드	     334,000	2022	4	7	2009	201.65	8-2	14
202204	강남구	11680	 삼성동	삼성동롯데아파트	     217,400	2022	4	18	2000	91.77	17	11
202204	강남구	11680	 삼성동	롯데캐슬프레미어	     318,000	2022	4	20	2007	121.931	11	5
202204	강남구	11680	 삼성동	엘에이치삼성도시형생활주택	      41,000	2022	4	20	2013	27.75	109-21	4
202204	강남구	11680	 삼성동	LG선릉에클라트(A)	      34,500	2022	4	20	2003	36.16	142-7	6
202204	강남구	11680	 삼성동	서광아파트	     171,000	2022	4	23	1998	59.67	2	14
202204	강남구	11680	 삼성동	삼성동힐스테이트 1단지	     270,000	2022	4	30	2008	84.236	16-2	7
202204	강남구	11680	 대치동	대치동우정에쉐르1	      92,000	2022	4	8	2004	59.96	891-28	9
202204	강남구	11680	 대치동	동부센트레빌	     470,000	2022	4	9	2005	145.83	670	19
202204	강남구	11680	 대치동	선경1차(1동-7동)	     384,000	2022	4	11	1983	117.7	506	10
202204	강남구	11680	 대치동	선경1차(1동-7동)	     320,000	2022	4	11	1983	84.35	506	13
202204	강남구	11680	 대치동	은마	     265,000	2022	4	14	1979	84.43	316	7
202204	강남구	11680	 대치동	한보미도맨션2	     430,000	2022	4	14	1985	190.47	511	11
202204	강남구	11680	 대치동	래미안대치팰리스	     330,000	2022	4	20	2015	84.97	1027	14
202204	강남구	11680	 대치동	대우아이빌명문가(891-23)	      33,300	2022	4	21	2004	35.72	891-23	10
202204	강남구	11680	 대치동	한보미도맨션1	     390,000	2022	4	22	1983	128.01	511	13
202204	강남구	11680	 대치동	은마	     245,000	2022	4	23	1979	76.79	316	1
202204	강남구	11680	 대치동	래미안대치팰리스	     488,000	2022	4	23	2015	114.15	1027	2
202204	강남구	11680	 대치동	은마	     262,500	2022	4	28	1980	84.43	316	2
202204	강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      39,500	2022	4	28	2004	33.11	891-6	9
202204	강남구	11680	 대치동	은마	     262,500	2022	4	28	1980	84.43	316	2
202204	강남구	11680	 대치동	은마	     262,500	2022	4	28	1980	84.43	316	2
202204	강남구	11680	 대치동	동부센트레빌	     440,000	2022	4	30	2005	121.74	670	15
202204	강남구	11680	 논현동	신동아(22)	      95,000	2022	4	4	1997	35.73	22	3
202204	강남구	11680	 논현동	e-편한세상	     192,000	2022	4	5	2005	129.8748	195-1	10
202204	강남구	11680	 논현동	제이빌	      71,000	2022	4	11	2004	52.54	108-2	1
202204	강남구	11680	 논현동	펜트힐루논현	     105,000	2022	4	15	2021	42.257	211-21	8
202204	강남구	11680	 논현동	펜트힐루논현	     110,000	2022	4	15	2021	43.392	211-21	7
202204	강남구	11680	 논현동	두산위브2단지	     206,000	2022	4	16	2004	106.829	258	9
202204	강남구	11680	 논현동	동양파라곤	     245,000	2022	4	21	2004	180.07	245	5
202204	강남구	11680	 논현동	동양파라곤	     224,000	2022	4	22	2004	180.07	245	11
202204	강남구	11680	 논현동	한진로즈힐	     198,000	2022	4	22	2004	103.96	105-4	8
202204	강남구	11680	 논현동	동현아파트1~6	     290,000	2022	4	23	1985	119.67	105	11
202204	강남구	11680	 논현동	신동아(22)	      98,000	2022	4	23	1997	35.73	22	11
202204	강남구	11680	 논현동	동부센트레빌	     198,000	2022	4	26	2003	84.9875	275	19
202204	강남구	11680	 압구정동	미성2차	     447,000	2022	4	6	1987	140.9	397	10
202204	강남구	11680	 압구정동	한양6	     455,500	2022	4	9	1980	154.12	484	2
202204	강남구	11680	 압구정동	한양4	     370,000	2022	4	11	1978	101.09	486	9
202204	강남구	11680	 압구정동	현대5차(71,72동)	     410,000	2022	4	12	1977	82.23	455	10
202204	강남구	11680	 압구정동	현대5차(71,72동)	     410,000	2022	4	12	1977	82.23	455	10
202204	강남구	11680	 압구정동	신현대12차	     590,000	2022	4	15	1982	155.52	434	6
202204	강남구	11680	 압구정동	미성2차	     321,000	2022	4	19	1987	74.4	397	16
202204	강남구	11680	 압구정동	미성2차	     321,000	2022	4	19	1987	74.4	397	16
202204	강남구	11680	 압구정동	현대8차(성수현대:91~95동)	     387,000	2022	4	23	1980	107.64	481	7
202204	강남구	11680	 압구정동	현대1차(12,13,21,22,31,32,33동)	     470,000	2022	4	25	1976	131.48	369-1	5
202204	강남구	11680	 압구정동	미성2차	     470,000	2022	4	30	1987	140.9	397	3
202204	강남구	11680	 자곡동	엘에이치강남힐스테이트	      71,220	2022	4	8	2015	59.93	619	7
202204	강남구	11680	 자곡동	래미안강남힐즈	     201,000	2022	4	13	2014	91.96	611	7
202204	강남구	11680	 율현동	강남한신휴플러스6단지	     149,000	2022	4	23	2015	59.98	365	3
202204	강남구	11680	 일원동	한솔마을	     188,500	2022	4	6	1994	63.76	731	1
202204	강남구	11680	 일원동	샘터마을	     275,000	2022	4	13	1994	134.438	718	11
202204	강남구	11680	 일원동	래미안 개포 루체하임	     280,000	2022	4	15	2018	84.97	741	15
202204	강남구	11680	 일원동	현대4	     199,000	2022	4	16	1987	84.98	614	11
202204	강남구	11680	 일원동	현대4	     199,000	2022	4	16	1987	84.98	614	11
202204	강남구	11680	 수서동	신동아	     140,500	2022	4	9	1992	49.96	736	6
202204	강남구	11680	 수서동	삼성	     172,000	2022	4	13	1997	59.86	747	7
202204	강남구	11680	 수서동	강남데시앙포레	     196,000	2022	4	16	2014	84.81	795	13
202204	강남구	11680	 수서동	강남데시앙포레	     200,500	2022	4	17	2014	84.86	795	12
202204	강남구	11680	 수서동	강남데시앙포레	     216,500	2022	4	20	2014	101.73	795	15
202204	강남구	11680	 수서동	삼성	     195,000	2022	4	23	1997	84.97	747	11
202204	강남구	11680	 수서동	신동아	     130,000	2022	4	27	1992	39.51	736	7
202204	강남구	11680	 도곡동	럭키(963)	     225,000	2022	4	1	1995	84.97	963	7
202204	강남구	11680	 도곡동	아카데미스위트1	     168,000	2022	4	1	2004	83	467-7	23
202204	강남구	11680	 도곡동	럭키(963)	     270,000	2022	4	2	1995	124.1	963	2
202204	강남구	11680	 도곡동	도곡3차아이파크	     310,000	2022	4	4	2007	187.215	970	5
202204	강남구	11680	 도곡동	타워팰리스1	     420,000	2022	4	6	2002	164.97	467	13
202204	강남구	11680	 도곡동	SK허브프리모	      84,500	2022	4	8	2006	67.57	953-1	17
202204	강남구	11680	 도곡동	SK허브프리모	      40,800	2022	4	12	2006	33.8	953-1	15
202204	강남구	11680	 도곡동	도곡3차아이파크	     310,000	2022	4	14	2007	181.381	970	8
202204	강남구	11680	 도곡동	도곡1차아이파크	     195,000	2022	4	15	2007	84.122	543-7	1
202204	강남구	11680	 도곡동	타워팰리스1	     400,000	2022	4	16	2002	164.97	467	26
202204	강남구	11680	 도곡동	도곡우성아파트	     217,000	2022	4	19	1986	84.83	934-10	5
202204	강남구	11680	 도곡동	우성4	     389,000	2022	4	19	1985	152.74	465	8
202204	강남구	11680	 도곡동	도곡렉슬	     580,000	2022	4	20	2006	176.9924	527	7
202204	강남구	11680	 도곡동	도곡지웰카운티101동	     180,000	2022	4	26	2010	107.11	199-4	3
202204	강남구	11680	 도곡동	도곡1차아이파크	     303,000	2022	4	27	2007	130.259	543-7	27
202204	강남구	11680	 도곡동	도곡1차아이파크	     303,000	2022	4	27	2007	130.259	543-7	27
202203	강남구	11680	 역삼동	역삼자이	     340,000	2022	3	9	2016	114.5958	711-3	21
202203	강남구	11680	 역삼동	포스틸빌라트	      53,500	2022	3	11	2004	69.97	741-22	4
202203	강남구	11680	 역삼동	대우디오빌	      33,000	2022	3	12	2002	30.03	720-25	17
202203	강남구	11680	 역삼동	프리마빌	     104,000	2022	3	19	2003	82.33	727-11	2
202203	강남구	11680	 역삼동	대우디오빌	      32,400	2022	3	19	2002	30.03	720-25	14
202203	강남구	11680	 역삼동	역삼2차아이파크	     266,000	2022	3	19	2008	84.891	765-32	18
202203	강남구	11680	 역삼동	테헤란아이파크	     220,000	2022	3	22	2014	70.8333	709-5	2
202203	강남구	11680	 역삼동	역삼래미안	     198,000	2022	3	26	2005	59.53	757	16
202203	강남구	11680	 역삼동	트레벨	      58,500	2022	3	30	2002	33.48	766-8	3
202203	강남구	11680	 역삼동	e-편한세상	     212,500	2022	3	31	2005	59.606	755-4	22
202203	강남구	11680	 개포동	경남1	     343,000	2022	3	8	1984	123.28	649	4
202203	강남구	11680	 개포동	개포주공7단지	     211,500	2022	3	17	1983	53.46	185	4
202203	강남구	11680	 개포동	개포주공7단지	     265,000	2022	3	18	1983	73.26	185	6
202203	강남구	11680	 개포동	성원대치2단지아파트	     118,000	2022	3	18	1992	33.18	12	7
202203	강남구	11680	 개포동	개포주공6단지	     270,000	2022	3	18	1983	73.02	185	5
202203	강남구	11680	 개포동	삼익대청아파트	     157,000	2022	3	26	1992	51.12	12	2
202203	강남구	11680	 개포동	성원대치2단지아파트	     120,000	2022	3	27	1992	33.18	12	12
202203	강남구	11680	 개포동	현대2	     265,000	2022	3	30	1986	84.81	654	7
202203	강남구	11680	 청담동	청담스위트	      24,000	2022	3	2	2015	13.425	34-13	7
202203	강남구	11680	 청담동	청담동삼성1차(101동)	     187,000	2022	3	10	1997	84.57	33	15
202203	강남구	11680	 청담동	청담스위트	      22,750	2022	3	11	2015	13.425	34-13	5
202203	강남구	11680	 청담동	청담스위트	      19,000	2022	3	11	2015	13.425	34-13	8
202203	강남구	11680	 청담동	진흥아파트	     310,000	2022	3	15	1984	145.69	65	3
202203	강남구	11680	 청담동	청담신원아침도시마인	      33,250	2022	3	15	2013	28.3132	122-35	5
202203	강남구	11680	 청담동	청담로얄카운티	     445,000	2022	3	18	1999	244.95	117-3	3
202203	강남구	11680	 청담동	삼환(101동)	     160,000	2022	3	22	1999	84.98	10	2
202203	강남구	11680	 청담동	청담스위트	      22,700	2022	3	24	2015	12.449	34-13	5
202203	강남구	11680	 청담동	청담린든그로브	     330,000	2022	3	29	2017	84.9979	67-1	5
202203	강남구	11680	 삼성동	LG선릉에클라트(B)	      33,000	2022	3	2	2004	36.47	142-3	13
202203	강남구	11680	 삼성동	아이파크	     600,000	2022	3	4	2004	175.052	87	4
202203	강남구	11680	 삼성동	삼성동헤렌하우스2(82-1)	     500,000	2022	3	11	2010	217.86	82-1	6
202203	강남구	11680	 삼성동	삼성동헤렌하우스2(82-1)	     500,000	2022	3	11	2010	217.86	82-1	6
202203	강남구	11680	 삼성동	상지리츠빌카일룸(65-4)	     570,000	2022	3	14	2012	237.74	65-4	12
202203	강남구	11680	 삼성동	삼성동힐스테이트 1단지	     127,500	2022	3	16	2008	31.402	16-2	15
202203	강남구	11680	 삼성동	삼성동신도브래뉴	     120,000	2022	3	23	2010	104.191	121-38	6
202203	강남구	11680	 삼성동	LG선릉에클라트(A)	      34,750	2022	3	23	2003	36.16	142-7	5
