기준년월	지역명	지역코드	법정동	아파트	거래금액	년	월	일	건축년도	전용면적	층
202207	서울시 강남구	11680	 논현동	마일스디오빌	      39,500	2022	7	7	2004	36.29	12
202207	서울시 강남구	11680	 논현동	펜트힐루논현	     110,000	2022	7	8	2021	43.392	4
202207	서울시 강남구	11680	 논현동	펜트힐루논현	     102,000	2022	7	8	2021	43.392	6
202207	서울시 강남구	11680	 논현동	한양수자인어반게이트	      21,500	2022	7	14	2013	16.2	6
202207	서울시 강남구	11680	 논현동	아크로힐스논현	     246,000	2022	7	15	2014	84.208	24
202207	서울시 강남구	11680	 논현동	두산위브1단지	     219,000	2022	7	18	2004	110.778	9
202207	서울시 강남구	11680	 압구정동	한양1차(영동한양)	     307,000	2022	7	2	1977	63.87	6
202207	서울시 강남구	11680	 압구정동	미성2차	     317,500	2022	7	5	1987	74.4	6
202207	서울시 강남구	11680	 압구정동	현대1차(12,13,21,22,31,32,33동)	     800,000	2022	7	7	1976	196.21	6
202207	서울시 강남구	11680	 압구정동	현대8차(성수현대:91~95동)	     390,000	2022	7	11	1980	107.64	5
202207	서울시 강남구	11680	 압구정동	한양7	     440,000	2022	7	28	1981	137.55	9
202207	서울시 강남구	11680	 수서동	까치마을	     102,000	2022	7	8	1993	34.44	5
202207	서울시 강남구	11680	 도곡동	도곡렉슬	     315,000	2022	7	1	2006	84.9984	15
202207	서울시 강남구	11680	 도곡동	PLUMHILLS	     210,000	2022	7	4	2003	206.1	1
202207	서울시 강남구	11680	 도곡동	현대비젼21	      47,000	2022	7	5	1999	32.65	18
202207	서울시 강남구	11680	 도곡동	타워팰리스1	     480,000	2022	7	7	2002	164.97	42
202207	서울시 강남구	11680	 도곡동	도곡1차아이파크	     290,000	2022	7	7	2007	130.259	8
202207	서울시 강남구	11680	 도곡동	현대비젼21	      50,000	2022	7	13	1999	32.65	17
202207	서울시 강남구	11680	 도곡동	도곡렉슬	     299,000	2022	7	16	2006	84.9231	14
202207	서울시 강남구	11680	 도곡동	현대비젼21	      45,000	2022	7	19	1999	34.995	13
202207	서울시 강남구	11680	 도곡동	타워팰리스1	     480,000	2022	7	19	2002	174.67	28
202207	서울시 강남구	11680	 도곡동	힐데스하임빌라	     500,000	2022	7	22	1998	244.55	6
202207	서울시 강남구	11680	 도곡동	타워팰리스2	     340,000	2022	7	27	2003	130.17	3
202207	서울시 강남구	11680	 도곡동	현대비젼21	      47,000	2022	7	27	1999	32.65	22
202207	서울시 강남구	11680	 도곡동	타워팰리스2	     340,000	2022	7	27	2003	130.17	3
202206	서울시 강남구	11680	 역삼동	역삼래미안	     279,500	2022	6	3	2005	80.87	20
202206	서울시 강남구	11680	 역삼동	테헤란아이파크	     280,000	2022	6	4	2014	92.6232	4
202206	서울시 강남구	11680	 역삼동	대우디오빌플러스	      31,900	2022	6	7	2004	34.41	5
202206	서울시 강남구	11680	 역삼동	브라운스톤역삼	      95,000	2022	6	10	2004	59.96	12
202206	서울시 강남구	11680	 역삼동	역삼푸르지오	     230,000	2022	6	11	2006	59.8848	24
202206	서울시 강남구	11680	 역삼동	대우디오빌	      32,000	2022	6	13	2002	30.03	6
202206	서울시 강남구	11680	 역삼동	개나리래미안	     335,000	2022	6	14	2006	114.65	5
202206	서울시 강남구	11680	 역삼동	역삼래미안	     203,500	2022	6	16	2005	59.73	11
202206	서울시 강남구	11680	 역삼동	역삼I'PARK	     360,000	2022	6	18	2006	131.38	4
202206	서울시 강남구	11680	 역삼동	한화진넥스빌	      33,700	2022	6	27	2001	34.82	26
202206	서울시 강남구	11680	 개포동	성원대치2단지아파트	     108,000	2022	6	1	1992	33.18	15
202206	서울시 강남구	11680	 개포동	래미안블레스티지	     360,000	2022	6	10	2019	99.991	32
202206	서울시 강남구	11680	 개포동	개포래미안포레스트	     195,000	2022	6	17	2020	59.92	10
202206	서울시 강남구	11680	 개포동	래미안블레스티지	     214,000	2022	6	28	2019	59.967	5
202206	서울시 강남구	11680	 개포동	성원대치2단지아파트	      95,000	2022	6	30	1992	33.18	4
202206	서울시 강남구	11680	 청담동	신동아	     275,000	2022	6	4	1997	84.94	13
202206	서울시 강남구	11680	 청담동	청담자이	     355,000	2022	6	14	2011	90.197	27
202206	서울시 강남구	11680	 청담동	대우로얄카운티3	     495,000	2022	6	16	2003	244.72	3
202206	서울시 강남구	11680	 청담동	청담디에브스아파트	     117,562	2022	6	27	2017	91.68	3
202206	서울시 강남구	11680	 삼성동	LG선릉에클라트(B)	      32,000	2022	6	7	2004	36.35	12
202206	서울시 강남구	11680	 삼성동	LG선릉에클라트(A)	      37,500	2022	6	11	2003	36.16	2
202206	서울시 강남구	11680	 삼성동	LG선릉에클라트(A)	      37,500	2022	6	11	2003	36.16	2
202206	서울시 강남구	11680	 삼성동	진흥아파트	     440,000	2022	6	15	1984	207.82	7
202206	서울시 강남구	11680	 삼성동	아이파크	     500,000	2022	6	15	2004	156.857	10
202206	서울시 강남구	11680	 삼성동	삼성동힐스테이트 1단지	     126,000	2022	6	20	2008	31.402	15
202206	서울시 강남구	11680	 삼성동	삼성동롯데아파트	     175,500	2022	6	21	2000	59.4	16
202206	서울시 강남구	11680	 삼성동	채널리저브	     181,000	2022	6	22	2007	84.94	18
202206	서울시 강남구	11680	 삼성동	상지리츠빌카일룸(65-4)	     545,000	2022	6	27	2012	237.74	6
202206	서울시 강남구	11680	 삼성동	포스코트	     300,000	2022	6	28	2003	160.53	10
202206	서울시 강남구	11680	 삼성동	삼성동힐스테이트 1단지	     345,000	2022	6	30	2008	114.463	11
202206	서울시 강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      85,000	2022	6	1	2004	65.24	26
202206	서울시 강남구	11680	 대치동	쌍용대치아파트1동,2동,3동,5동,6동	     279,000	2022	6	7	1983	83.56	11
202206	서울시 강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      42,300	2022	6	8	2004	35.61	16
202206	서울시 강남구	11680	 대치동	대치현대	     246,000	2022	6	10	1999	85	9
202206	서울시 강남구	11680	 대치동	한보미도맨션1	     383,000	2022	6	14	1983	128.01	11
202206	서울시 강남구	11680	 대치동	롯데캐슬	     260,000	2022	6	17	2002	105.18	8
202206	서울시 강남구	11680	 대치동	한보미도맨션1	     387,000	2022	6	24	1983	128.01	4
202206	서울시 강남구	11680	 대치동	한보미도맨션1	     387,000	2022	6	24	1983	128.01	4
202206	서울시 강남구	11680	 대치동	한보미도맨션2	     380,000	2022	6	24	1985	126.33	10
202206	서울시 강남구	11680	 대치동	한보미도맨션2	     380,000	2022	6	24	1985	126.33	10
202206	서울시 강남구	11680	 대치동	래미안대치팰리스	     530,000	2022	6	30	2015	151.31	31
202206	서울시 강남구	11680	 논현동	마일스디오빌	      40,500	2022	6	2	2004	36.29	8
202206	서울시 강남구	11680	 논현동	마일스디오빌	      40,300	2022	6	7	2004	36.29	6
202206	서울시 강남구	11680	 논현동	동부센트레빌	     192,000	2022	6	11	2003	84.9875	8
202206	서울시 강남구	11680	 논현동	한양수자인어반게이트	      20,500	2022	6	17	2013	16.2	7
202206	서울시 강남구	11680	 논현동	마일스디오빌	      41,500	2022	6	17	2004	36.29	13
202206	서울시 강남구	11680	 논현동	신동아(22)	      99,500	2022	6	17	1997	35.73	5
202206	서울시 강남구	11680	 논현동	경남논현	     131,000	2022	6	21	1996	83.72	5
202206	서울시 강남구	11680	 논현동	한화꿈에그린2차	     137,000	2022	6	24	2006	83.7	6
202206	서울시 강남구	11680	 논현동	한양수자인어반게이트	      22,000	2022	6	28	2013	16.2	7
202206	서울시 강남구	11680	 논현동	마일스디오빌	      40,500	2022	6	28	2004	36.29	13
202206	서울시 강남구	11680	 압구정동	현대1차(12,13,21,22,31,32,33동)	     476,500	2022	6	2	1976	131.49	3
202206	서울시 강남구	11680	 압구정동	현대7차(73~77,82,85동)	     550,000	2022	6	9	1979	157.36	5
202206	서울시 강남구	11680	 일원동	수서	     103,000	2022	6	11	1992	39.98	14
202206	서울시 강남구	11680	 수서동	삼익	     165,000	2022	6	4	1992	60	15
202206	서울시 강남구	11680	 수서동	삼익	     188,500	2022	6	4	1992	84.48	8
202206	서울시 강남구	11680	 수서동	강남 더샵 포레스트	     295,000	2022	6	10	2016	124.5792	11
202206	서울시 강남구	11680	 수서동	까치마을	     135,000	2022	6	11	1993	49.5	1
202206	서울시 강남구	11680	 수서동	신동아	      97,000	2022	6	15	1992	33.18	11
202206	서울시 강남구	11680	 수서동	강남 더샵 포레스트	     295,000	2022	6	20	2016	124.5792	11
202206	서울시 강남구	11680	 도곡동	도곡렉슬	     310,000	2022	6	1	2006	84.9984	7
202206	서울시 강남구	11680	 도곡동	대림아크로빌	     300,000	2022	6	1	1999	138.657	46
202206	서울시 강남구	11680	 도곡동	타워팰리스1	     435,000	2022	6	6	2002	164.97	46
202206	서울시 강남구	11680	 도곡동	타워팰리스1	     435,000	2022	6	6	2002	164.97	46
202206	서울시 강남구	11680	 도곡동	현대비젼21	      46,000	2022	6	10	1999	32.65	24
202206	서울시 강남구	11680	 도곡동	포스코트	     395,000	2022	6	14	2002	200.9	14
202206	서울시 강남구	11680	 도곡동	포스코트	     395,000	2022	6	14	2002	200.9	14
202206	서울시 강남구	11680	 도곡동	도곡스타빌	      86,000	2022	6	15	2006	53.81	4
202206	서울시 강남구	11680	 도곡동	우성4	     370,000	2022	6	17	1985	152.74	9
202206	서울시 강남구	11680	 도곡동	도곡렉슬	     160,000	2022	6	17	2006	84.9984	13
202206	서울시 강남구	11680	 도곡동	아카데미스위트1	     243,000	2022	6	24	2004	128.74	8
202206	서울시 강남구	11680	 도곡동	타워팰리스1	     425,000	2022	6	29	2002	164.97	47
202206	서울시 강남구	11680	 도곡동	도곡렉슬	     550,000	2022	6	30	2006	176.9924	14
202205	서울시 강남구	11680	 역삼동	대우디오빌플러스	      45,300	2022	5	6	2004	43.99	4
202205	서울시 강남구	11680	 역삼동	대우디오빌플러스	      32,000	2022	5	6	2004	34.41	5
202205	서울시 강남구	11680	 역삼동	은하수	     180,000	2022	5	11	1992	67.14	4
202205	서울시 강남구	11680	 역삼동	공간쉐르빌	      83,000	2022	5	12	2003	78.08	2
202205	서울시 강남구	11680	 역삼동	역삼래미안	     198,000	2022	5	14	2005	59.4	2
202205	서울시 강남구	11680	 역삼동	e-편한세상	     250,000	2022	5	16	2005	84.991	3
202205	서울시 강남구	11680	 역삼동	한화진넥스빌	      39,000	2022	5	23	2001	39.2	8
202205	서울시 강남구	11680	 역삼동	한화진넥스빌	      32,000	2022	5	24	2001	34.82	9
202205	서울시 강남구	11680	 역삼동	Bienestar	     263,000	2022	5	24	2019	127.3819	7
202205	서울시 강남구	11680	 역삼동	역삼I'PARK	     360,000	2022	5	26	2006	131.38	16
202205	서울시 강남구	11680	 개포동	개포래미안포레스트	     420,000	2022	5	2	2020	136.06	17
202205	서울시 강남구	11680	 개포동	디에이치아너힐즈	     234,500	2022	5	11	2019	59.8732	28
202205	서울시 강남구	11680	 개포동	개포래미안포레스트	     203,500	2022	5	12	2020	59.92	5
202205	서울시 강남구	11680	 개포동	디에이치아너힐즈	     227,000	2022	5	14	2019	59.7479	3
202205	서울시 강남구	11680	 개포동	개포래미안포레스트	     210,000	2022	5	26	2020	59.92	6
202205	서울시 강남구	11680	 개포동	개포6차우성아파트1동~8동	     216,000	2022	5	27	1987	79.97	2
202205	서울시 강남구	11680	 개포동	래미안블레스티지	     228,500	2022	5	27	2019	59.967	22
202205	서울시 강남구	11680	 청담동	진흥아파트	     243,500	2022	5	2	1984	109.31	7
202205	서울시 강남구	11680	 청담동	청담스위트	      23,500	2022	5	11	2015	13.425	4
202205	서울시 강남구	11680	 청담동	신동아	     245,000	2022	5	16	1997	84.94	9
202205	서울시 강남구	11680	 청담동	청담건영	     288,000	2022	5	16	1994	84.595	8
202205	서울시 강남구	11680	 청담동	청담대림이-편한세상	     280,000	2022	5	17	2002	134.24	8
202205	서울시 강남구	11680	 청담동	청담대우로얄카운티6차	     330,000	2022	5	18	2005	166.3	5
202205	서울시 강남구	11680	 청담동	대우리츠카운티	     386,000	2022	5	20	2001	211.72	2
202205	서울시 강남구	11680	 청담동	청담2차이-편한세상(201동,202동,203동)	     214,000	2022	5	24	2006	101.7	6
202205	서울시 강남구	11680	 청담동	래미안청담로이뷰	     373,000	2022	5	25	1992	110.2	10
202205	서울시 강남구	11680	 청담동	청담신원아침도시마인	      33,900	2022	5	26	2013	27.0875	5
202205	서울시 강남구	11680	 청담동	삼환(101동)	     150,000	2022	5	30	1999	114.97	8
202205	서울시 강남구	11680	 삼성동	이안애빌	     177,000	2022	5	2	2004	106.89	5
202205	서울시 강남구	11680	 삼성동	삼성동힐스테이트 1단지	     124,500	2022	5	9	2008	31.402	6
202205	서울시 강남구	11680	 삼성동	아이파크	     500,000	2022	5	12	2004	145.046	25
202205	서울시 강남구	11680	 삼성동	래미안라클래시	     243,000	2022	5	13	2021	59.99	4
202205	서울시 강남구	11680	 삼성동	삼성동중앙하이츠빌리지	     264,000	2022	5	18	2004	84.87	5
202205	서울시 강남구	11680	 삼성동	삼성동힐스테이트 1단지	     201,000	2022	5	24	2008	84.236	7
202205	서울시 강남구	11680	 삼성동	삼성동브라운스톤레전드	     440,000	2022	5	24	2009	219.48	9
202205	서울시 강남구	11680	 대치동	선릉역대우아이빌(890-49)	      19,000	2022	5	2	2004	20.37	11
202205	서울시 강남구	11680	 대치동	대우아이빌명문가(891-23)	      34,000	2022	5	4	2004	33.06	11
202205	서울시 강남구	11680	 대치동	한보미도맨션2	     507,500	2022	5	9	1985	190.47	8
202205	서울시 강남구	11680	 대치동	은마	     250,000	2022	5	11	1980	76.79	6
202205	서울시 강남구	11680	 대치동	한보미도맨션1	     383,500	2022	5	12	1983	128.01	12
202205	서울시 강남구	11680	 대치동	대우아이빌멤버스(891-26)	      33,500	2022	5	13	2003	35.796	7
202205	서울시 강남구	11680	 대치동	아름빌(889-74)	      29,500	2022	5	13	2003	30.46	8
202205	서울시 강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      39,500	2022	5	14	2004	33.11	20
202205	서울시 강남구	11680	 대치동	개포우성1	     323,000	2022	5	20	1983	84.81	14
202205	서울시 강남구	11680	 대치동	은마	     270,000	2022	5	20	1980	84.43	13
202205	서울시 강남구	11680	 대치동	대치동우정에쉐르1	      80,000	2022	5	20	2004	59.75	5
202205	서울시 강남구	11680	 대치동	대우아이빌명문가(891-23)	      30,000	2022	5	23	2004	34.2	10
202205	서울시 강남구	11680	 대치동	은마	     250,000	2022	5	25	1979	76.79	2
202205	서울시 강남구	11680	 대치동	아름빌(889-74)	      29,000	2022	5	25	2003	30.46	8
202205	서울시 강남구	11680	 대치동	래미안대치팰리스	     328,000	2022	5	26	2015	91.93	35
202205	서울시 강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      91,500	2022	5	28	2004	59.83	15
202205	서울시 강남구	11680	 대치동	은마	     254,000	2022	5	31	1979	76.79	8
202205	서울시 강남구	11680	 신사동	RudenHouse	     103,000	2022	5	2	2007	84.44	1
202205	서울시 강남구	11680	 신사동	RudenHouse	     103,000	2022	5	2	2007	84.44	1
202205	서울시 강남구	11680	 논현동	더원센트럴	      49,500	2022	5	18	2018	26.96	5
202205	서울시 강남구	11680	 논현동	우민	     123,000	2022	5	19	2002	74.758	2
202205	서울시 강남구	11680	 논현동	우민	     135,000	2022	5	19	2002	74.758	4
202205	서울시 강남구	11680	 논현동	아크로힐스논현	     320,000	2022	5	23	2014	113.087	20
202205	서울시 강남구	11680	 논현동	로체샤르캐슬	     139,000	2022	5	23	2009	106.59	4
202205	서울시 강남구	11680	 논현동	동양파라곤	     303,000	2022	5	24	2004	157.41	4
202205	서울시 강남구	11680	 논현동	한진로즈힐	     172,500	2022	5	24	2004	84.94	2
202205	서울시 강남구	11680	 논현동	신동아(22)	      95,000	2022	5	26	1997	35.73	3
202205	서울시 강남구	11680	 논현동	논현동한화꿈에그린	      85,600	2022	5	26	2005	67.671	2
202205	서울시 강남구	11680	 논현동	거평프리젠	      54,000	2022	5	27	1996	39.035	7
202205	서울시 강남구	11680	 논현동	한양수자인어반게이트	      21,200	2022	5	27	2013	16.2	3
202205	서울시 강남구	11680	 논현동	거평프리젠	      40,000	2022	5	30	1996	30.215	11
202205	서울시 강남구	11680	 압구정동	현대3차(61~64동)	     360,000	2022	5	12	1976	82.5	5
202205	서울시 강남구	11680	 압구정동	한양7	     398,000	2022	5	17	1981	106.22	10
202205	서울시 강남구	11680	 압구정동	현대14차(203,204,205,206동)	     430,000	2022	5	17	1987	84.98	8
202205	서울시 강남구	11680	 압구정동	현대6차(78~81,83,84,86,87동)	     580,000	2022	5	19	1978	157.36	4
202205	서울시 강남구	11680	 압구정동	한양7	     497,000	2022	5	24	1981	137.55	12
202205	서울시 강남구	11680	 자곡동	엘에이치강남힐스테이트	     159,000	2022	5	3	2015	84.39	7
202205	서울시 강남구	11680	 자곡동	강남한양수자인(4단지)	     180,000	2022	5	23	2014	84.99	5
202205	서울시 강남구	11680	 일원동	우성7	     248,500	2022	5	11	1987	83.69	6
202205	서울시 강남구	11680	 일원동	수서	     107,000	2022	5	14	1992	39.98	13
202205	서울시 강남구	11680	 일원동	래미안 개포 루체하임	     330,000	2022	5	14	2018	121.71	6
202205	서울시 강남구	11680	 일원동	푸른마을아파트101동~111동	      90,000	2022	5	25	1994	59.76	11
202205	서울시 강남구	11680	 일원동	가람	     230,000	2022	5	26	1993	84.95	5
202205	서울시 강남구	11680	 수서동	까치마을	     110,000	2022	5	20	1993	39.6	1
202205	서울시 강남구	11680	 수서동	수서한아름	     230,000	2022	5	27	1993	163.68	2
202205	서울시 강남구	11680	 수서동	강남데시앙포레	     186,500	2022	5	28	2014	84.92	12
202205	서울시 강남구	11680	 도곡동	현대비젼21	      54,500	2022	5	4	1999	34.995	25
202205	서울시 강남구	11680	 도곡동	도곡쌍용예가	     224,000	2022	5	5	1978	107.53	3
202205	서울시 강남구	11680	 도곡동	타워팰리스2	     284,500	2022	5	5	2003	111.39	18
202205	서울시 강남구	11680	 도곡동	래미안도곡카운티	     355,000	2022	5	5	2016	106.78	7
202205	서울시 강남구	11680	 도곡동	럭키(963)	     235,500	2022	5	6	1995	84.97	7
202205	서울시 강남구	11680	 도곡동	도곡렉슬	     313,000	2022	5	11	2006	84.9984	3
202205	서울시 강남구	11680	 도곡동	현대비젼21	      45,000	2022	5	11	1999	32.65	15
202205	서울시 강남구	11680	 도곡동	도곡3차아이파크	     300,000	2022	5	11	2007	187.215	1
202205	서울시 강남구	11680	 도곡동	현대그린1	     187,000	2022	5	12	2006	84.93	6
202205	서울시 강남구	11680	 도곡동	우성캐릭터199	     317,500	2022	5	12	1998	164.97	12
202205	서울시 강남구	11680	 도곡동	도곡우성아파트	     225,000	2022	5	12	1986	84.83	11
202205	서울시 강남구	11680	 도곡동	타워팰리스1	     870,000	2022	5	12	2002	301.47	56
202205	서울시 강남구	11680	 도곡동	도곡쌍용예가	     260,000	2022	5	13	1978	207.52	7
202205	서울시 강남구	11680	 도곡동	우성사원5	     230,000	2022	5	14	1986	70.89	4
202205	서울시 강남구	11680	 도곡동	타워팰리스1	     375,000	2022	5	15	2002	137.24	45
202205	서울시 강남구	11680	 도곡동	타워팰리스1	     270,000	2022	5	16	2002	84.16	31
202205	서울시 강남구	11680	 도곡동	그랜빌캐슬	     208,000	2022	5	17	2003	125.83	1
202205	서울시 강남구	11680	 도곡동	래미안도곡카운티	     370,000	2022	5	17	2016	106.78	15
202205	서울시 강남구	11680	 도곡동	우성사원5	     230,000	2022	5	17	1986	70.89	9
202205	서울시 강남구	11680	 도곡동	래미안도곡카운티	     360,000	2022	5	18	2016	106.78	17
202205	서울시 강남구	11680	 도곡동	현대향목빌라트	     310,000	2022	5	19	1996	244.59	6
202205	서울시 강남구	11680	 도곡동	타워팰리스1	     480,000	2022	5	19	2002	174.67	28
202205	서울시 강남구	11680	 도곡동	럭키(963)	     260,000	2022	5	19	1995	124.66	1
202205	서울시 강남구	11680	 도곡동	타워팰리스1	     337,000	2022	5	23	2002	121.42	31
202205	서울시 강남구	11680	 도곡동	타워팰리스2	     310,000	2022	5	24	2003	115.63	23
202205	서울시 강남구	11680	 도곡동	도곡렉슬	     494,000	2022	5	25	2006	134.9023	18
202205	서울시 강남구	11680	 도곡동	우성캐릭터199	     256,000	2022	5	26	1998	164.97	16
202205	서울시 강남구	11680	 도곡동	타워팰리스1	     234,000	2022	5	26	2002	120.78	24
202205	서울시 강남구	11680	 도곡동	타워팰리스1	     275,000	2022	5	26	2002	84.16	36
202205	서울시 강남구	11680	 도곡동	아카데미스위트1	     235,000	2022	5	27	2004	164.87	15
202205	서울시 강남구	11680	 도곡동	대림아크로빌	     285,000	2022	5	28	1999	146.754	5
202205	서울시 강남구	11680	 도곡동	타워팰리스1	     275,000	2022	5	30	2002	84.16	27
202205	서울시 강남구	11680	 도곡동	삼익	     215,000	2022	5	31	1983	104.01	5
202204	서울시 강남구	11680	 역삼동	역삼래미안	     274,000	2022	4	8	2005	80.87	5
202204	서울시 강남구	11680	 역삼동	브라운스톤역삼	      98,000	2022	4	15	2004	59.96	12
202204	서울시 강남구	11680	 역삼동	대우디오빌플러스	      29,000	2022	4	19	2004	34.41	2
202204	서울시 강남구	11680	 역삼동	개나리푸르지오	     240,000	2022	4	20	2006	59.6851	6
202204	서울시 강남구	11680	 역삼동	이스턴오피스텔	      18,000	2022	4	20	2014	15.25	11
202204	서울시 강남구	11680	 역삼동	대우디오빌	      32,900	2022	4	22	2002	30.03	16
202204	서울시 강남구	11680	 역삼동	역삼래미안	     203,700	2022	4	23	2005	59.4	15
202204	서울시 강남구	11680	 역삼동	지석천평대	      62,000	2022	4	23	2003	59.77	7
202204	서울시 강남구	11680	 역삼동	역삼자이	     333,000	2022	4	23	2016	114.019	6
202204	서울시 강남구	11680	 역삼동	테헤란아이파크	     285,000	2022	4	23	2014	92.6232	13
202204	서울시 강남구	11680	 역삼동	개나리푸르지오	     400,000	2022	4	28	2006	132.8355	14
202204	서울시 강남구	11680	 역삼동	대우디오빌	      32,000	2022	4	30	2002	30.03	8
202204	서울시 강남구	11680	 역삼동	대명벨리온	      20,500	2022	4	30	2012	17.684	3
202204	서울시 강남구	11680	 개포동	개포래미안포레스트	     369,000	2022	4	1	2020	102.32	13
202204	서울시 강남구	11680	 개포동	성원대치2단지아파트	     145,000	2022	4	7	1992	39.53	8
202204	서울시 강남구	11680	 개포동	디에이치아너힐즈	     305,000	2022	4	8	2019	76.1709	23
202204	서울시 강남구	11680	 개포동	개포6차우성아파트1동~8동	     220,000	2022	4	12	1987	79.97	4
202204	서울시 강남구	11680	 개포동	래미안블레스티지	     200,000	2022	4	16	2019	59.888	1
202204	서울시 강남구	11680	 개포동	성원대치2단지아파트	     110,000	2022	4	18	1992	33.18	9
202204	서울시 강남구	11680	 개포동	경남2차	     400,000	2022	4	19	1984	186.16	8
202204	서울시 강남구	11680	 개포동	개포6차우성아파트1동~8동	     220,000	2022	4	21	1987	79.97	2
202204	서울시 강남구	11680	 개포동	현대2	     291,500	2022	4	21	1986	131.83	3
202204	서울시 강남구	11680	 개포동	우성8	     240,000	2022	4	27	1987	79.61	6
202204	서울시 강남구	11680	 청담동	청담스위트	      25,000	2022	4	1	2015	13.425	5
202204	서울시 강남구	11680	 청담동	청담스위트	      23,000	2022	4	4	2015	13.425	2
202204	서울시 강남구	11680	 청담동	신동아빌라트	     345,000	2022	4	12	1995	172.74	9
202204	서울시 강남구	11680	 청담동	효성빌라청담101(B동)	     747,000	2022	4	12	2019	226.62	5
202204	서울시 강남구	11680	 청담동	삼환(101동)	     198,000	2022	4	13	1999	99.01	7
202204	서울시 강남구	11680	 청담동	청담어퍼하우스	     675,000	2022	4	15	2019	200.38	2
202204	서울시 강남구	11680	 청담동	연세리버빌3	     526,000	2022	4	16	1999	243.21	2
202204	서울시 강남구	11680	 청담동	삼성청담공원아파트	     235,000	2022	4	20	1999	107.22	4
202204	서울시 강남구	11680	 청담동	대우멤버스카운티Ⅱ	     270,000	2022	4	26	2003	152.2	3
202204	서울시 강남구	11680	 청담동	청담스위트	      23,300	2022	4	27	2015	12.449	5
202204	서울시 강남구	11680	 청담동	PH129	   1,450,000	2022	4	28	2020	273.96	16
202204	서울시 강남구	11680	 삼성동	LG선릉에클라트(B)	      38,200	2022	4	2	2004	36.35	12
202204	서울시 강남구	11680	 삼성동	LG선릉에클라트(B)	      36,200	2022	4	2	2004	36.35	11
202204	서울시 강남구	11680	 삼성동	아이파크	     645,000	2022	4	6	2004	195.388	17
202204	서울시 강남구	11680	 삼성동	삼성동브라운스톤레전드	     334,000	2022	4	7	2009	201.65	14
202204	서울시 강남구	11680	 삼성동	삼성동롯데아파트	     217,400	2022	4	18	2000	91.77	11
202204	서울시 강남구	11680	 삼성동	롯데캐슬프레미어	     318,000	2022	4	20	2007	121.931	5
202204	서울시 강남구	11680	 삼성동	엘에이치삼성도시형생활주택	      41,000	2022	4	20	2013	27.75	4
202204	서울시 강남구	11680	 삼성동	LG선릉에클라트(A)	      34,500	2022	4	20	2003	36.16	6
202204	서울시 강남구	11680	 삼성동	서광아파트	     171,000	2022	4	23	1998	59.67	14
202204	서울시 강남구	11680	 삼성동	삼성동힐스테이트 1단지	     270,000	2022	4	30	2008	84.236	7
202204	서울시 강남구	11680	 대치동	대치동우정에쉐르1	      92,000	2022	4	8	2004	59.96	9
202204	서울시 강남구	11680	 대치동	동부센트레빌	     470,000	2022	4	9	2005	145.83	19
202204	서울시 강남구	11680	 대치동	선경1차(1동-7동)	     384,000	2022	4	11	1983	117.7	10
202204	서울시 강남구	11680	 대치동	선경1차(1동-7동)	     320,000	2022	4	11	1983	84.35	13
202204	서울시 강남구	11680	 대치동	은마	     265,000	2022	4	14	1979	84.43	7
202204	서울시 강남구	11680	 대치동	한보미도맨션2	     430,000	2022	4	14	1985	190.47	11
202204	서울시 강남구	11680	 대치동	래미안대치팰리스	     330,000	2022	4	20	2015	84.97	14
202204	서울시 강남구	11680	 대치동	대우아이빌명문가(891-23)	      33,300	2022	4	21	2004	35.72	10
202204	서울시 강남구	11680	 대치동	한보미도맨션1	     390,000	2022	4	22	1983	128.01	13
202204	서울시 강남구	11680	 대치동	은마	     245,000	2022	4	23	1979	76.79	1
202204	서울시 강남구	11680	 대치동	래미안대치팰리스	     488,000	2022	4	23	2015	114.15	2
202204	서울시 강남구	11680	 대치동	은마	     262,500	2022	4	28	1980	84.43	2
202204	서울시 강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      39,500	2022	4	28	2004	33.11	9
202204	서울시 강남구	11680	 대치동	은마	     262,500	2022	4	28	1980	84.43	2
202204	서울시 강남구	11680	 대치동	은마	     262,500	2022	4	28	1980	84.43	2
202204	서울시 강남구	11680	 대치동	동부센트레빌	     440,000	2022	4	30	2005	121.74	15
202204	서울시 강남구	11680	 논현동	신동아(22)	      95,000	2022	4	4	1997	35.73	3
202204	서울시 강남구	11680	 논현동	e-편한세상	     192,000	2022	4	5	2005	129.8748	10
202204	서울시 강남구	11680	 논현동	제이빌	      71,000	2022	4	11	2004	52.54	1
202204	서울시 강남구	11680	 논현동	펜트힐루논현	     105,000	2022	4	15	2021	42.257	8
202204	서울시 강남구	11680	 논현동	펜트힐루논현	     110,000	2022	4	15	2021	43.392	7
202204	서울시 강남구	11680	 논현동	두산위브2단지	     206,000	2022	4	16	2004	106.829	9
202204	서울시 강남구	11680	 논현동	동양파라곤	     245,000	2022	4	21	2004	180.07	5
202204	서울시 강남구	11680	 논현동	동양파라곤	     224,000	2022	4	22	2004	180.07	11
202204	서울시 강남구	11680	 논현동	한진로즈힐	     198,000	2022	4	22	2004	103.96	8
