,title,text,date
208,"[테마주분석] (위성통신,메타버스,ai인공지능,자율주행)...","그래서 오늘 알아보는 위성통신, 메타버스, ai인공지능,자율주행과 연결되어 있는 6G관련주 전망은 많은 도움이 될 거라고 생각합니다. 차세대 미래산업 6G관련주 현재 우주항공 관련주에 관심을 갖고 있습니다. 20년도 우주산업에 들어가는 비용은 약 3,973달러 정도였으며...",2023.09.12.
209,위기감인가 (feat. 네이버 거대인공지능 하이퍼클로바X 출시 예정),"그런데 챗GPT 쇼크로 인하여 빠른 속도로 인공지능이 도입되어 서비스로 상용화되고 발전하고 있지요. 시간의 문제일 뿐 정보성 콘텐츠들은 챗GPT, Bard 등 인공지능 기반의 검색에 흡수되어 갈 수 밖에 없다고 생각됩니다. (아마도 정보는 채팅 화면에 정리되어 출력되고 그...",2023.08.20.
210,"안드로이드어플개발, 인공지능으로 제작비용 절감하는 방법","안드로이드 어플 개발, 제작비용을 절감하고 제작기간을 단축할 수 있는 획기적인 방법 앱 개발을 하는데 인공지능이 코딩을 대신 해준다면 어떨까요? 모든 코딩을 인공지능이 대신 해주기 때문에 코딩 개발자가 필요가 없어집니다. 그래서 코딩을 하기 위해 필요한 개발자의...",2023.06.14.
211,"인공지능으로 무장한 구글의 ‘서치랩스’, 테스트 알렸다","서치랩스의 대표적인 생성형 인공지능(AI) 기능인 SGE(Search Generative Experience)를 사용해볼 수 있다. 단, 구글 랩스(Google Labs)에 가입된 미국의 일부 테스터들에 한정된다. 서치랩스란 5월 초 구글 연례 개발자 콘퍼런스 구글 I/O(Google I/O)에서 발표된 새로운 검색 프로그램이다....",2023.05.26.
212,"[KTL TODAY] KTL,「의료인공지능개발지원센터」개소!","의료기기 인공지능(AI)·빅데이터 분야 연구개발과 중소·스타트업 기업 지원을 위한 인프라를 구축했습니다. KTL은 대구광역시, 유관기관 임직원 및 지역주민 등 약 60여 명이 참석한 가운데 KTL 의료인공지능개발지원센터(대구광역시 서구 소재) 개소식을 개최했다고 6월...",2023.06.21.
213,(마감) 인공지능 화가 0원으로 부려먹기 - 50시간 공들여 만든...,(마감) 인공지능 화가 0원으로 부려먹기 - 50시간 공들여 만든 스테이블 디퓨전 사용법 전자책 PDF 최근 단톡방 이웃분을 통해 재미있는 걸 발견했습니다. 인공지능 화가 스테이블 디퓨젼이 그것입니다. 챗GPT 가 텍스트 기반의 답변을 해주는 AI 이라면 Stable diffusion 은 이미지를...,2023.03.23.
214,인공지능이 그려주는 AI 그림 사이트 인물 사진 같은 AI 이미지...,"SF 영화 속에서나 등장할 것처럼 멀게만 느껴지던 인공지능이 Chat GPT 이후 일상생활에서도 쉽게 만날 수 있게 되었습니다. 정보 검색 이외에... 에디터 페이지로 이동하면 화살표로 표시한 부분에 인공지능 아이콘이 보이며, 상단에는 갤러리 만들기, 모델 사진으로 구분이 되어...",2023.07.03.
215,충북 AI 인공지능[국비무료] ICT 기본과정/시스템 반도체과정...,충북 AI 인공지능[국비무료] ICT 기본과정/시스템 반도체과정 교육생 모집(청주대학교 무료교육) 안녕하세요. 취업비서 인크루트 입니다. 오늘은 청주대학교산학협력단과 함게 하는 충북 AI 인공지능[국비무료] ICT 기본과정/시스템 반도체과정 교육생 모집(청주대학교...,2023.08.01.
216,인공지능이 조종하는 XQ-58A Valkyrie 비행 테스트 성공.,그리고 지난 2023년 7월 25일에는 마침내 사람이 아닌 인공지능의 컨트롤을 받으면서 비행 테스트를 진행했습니다.... 여기에 들어가는 인공지능 시스템은 역시 앞서 소개한 F-16 조종 인공지능 시스템인 VISTA X-62A를 개발한 Autonomous Air...,2023.08.18.
217,"인공지능특허 메타버스특허, 누구나 등록이 가능할까?","AI와 인공지능에 대한 관심이 사회적으로도 빠르게 증가하고 있습니다. 그렇다 보니, 많은 기업이 분야를 가리지 않고 인공지능 개발을 위하여 심혈을 기울이고 있죠. 인간을 대체할 수 있는 수준의 인공지능특허를 등록하게 된다면, 현재의 시장에서 막대한 부가가치를 창출해내는...",2023.09.27.
218,[감사일기] 인공지능과... 소상공인 컨설팅과 인공지능 활용법 교육,#소상공인컨설팅 #인공지능활용법교육 #김영갑교수 안녕하세요. 인공지능 빅데이터 상권분석과 온라인마케팅 전문가 김영갑 교수입니다. 오늘은 2023년 9월 15일 금요일입니다. 저는 오늘 하루도 소상공인 컨설팅과 인공지능 교육을 통해 소상공인의 성공을 돕는 데...,2023.09.15.
219,[ON통정보] 여러분이 생각하는 최고의 인공지능(AI) 기술은?,"그런데 이 인공신경망을 한 번 더 업그레이드한 AI 모델이 나왔어요. 바로 챗GPT인데요. 챗GPT는 대화 전문 인공지능 모델이에요. 챗GPT는 사용자가 대화창에 텍스트를 입력하면 그에 맞춰 대화를 함께 나누는 서비스로, 질문에 대한 답변은 물론 논문 작성, 번역, 노래 작사와 작곡...",2023.04.04.
220,아이디스 주식 주가 전망 인공지능 CCTV 관련주 보안 장비,"영상 보안 현장의 다양한 빅데이터를 학습한 IDLE는 인간의 뉴런과 유사한 인공 신경망이 스 스로 학습하는 딥 러닝(Deep learng) 방식의 인공지능 엔진입니다. 인공지능 영상 보안 IDLA는 사람, 자동차, 자전거 등 빠르게 움직이 는 대상뿐 아니라 주변을 배회하는 모든...",2023.09.19.
221,파파코에서 인공지능으로 투자하는 방법 알아보기,오늘 소개할 투자방법은 인공지능과 관련된 재테크이다. 낯설게 들리실지 모르겠지만 궁금해하실 분들이 있을 것 같아 소개해본다. 파파코 인공지능 기반 자동화 펀딩 플랫폼 인공지능으로 펀딩한다고? 그렇다. 파파코는 학습된 최적의 매매 타이밍들을 모아 더욱 더 최적화된...,2023.05.16.
222,"[도봉구cctv] 빌라의 출입 관리, 400만 화소 인공지능cctv로!","안녕하세요, 인공지능 수도권cctv 도봉구cctv 설치 전문 자비스넷입니다. 세상이 흉흉하다는 말이 나오는 요즘입니다. 제일 안전해야 할... 인공지능cctv 실내의 현관 부근, 즉, 주 출입구에는 문을 열고 들어오는 사람이 누군지 바로 보일 수 있도록 정면 부근에 400만 화소...",2023.09.26.
223,AI(인공지능)와 아이의 미래,"2013년 영화 'Her'에서 주인공 테오도르는 자신의 말에 귀 기울이고 이해해주는 인공지능 '사만다'에게 사랑을 느낀다. AI가 생각을 한다면, 마음이란 걸 가질 수 있는가? AI가 마음 먹은대로 사람의 생각을 바꿀 수 있지 않을까? 대다수 사람들이 생각과 판단을 AI에게...",2023.10.16.
224,AI 인공지능 관련주 어도비 오토데스크 주가 괜찮을까,"인공지능이 다른 많은 산업에 변화를 만들고 있습니다. 디자인 업계에서도 마찬가지인데요, 생성형 AI에 대해 다시한번 짚어보고 관련주인 어도비와 오토데스크 각 기업에 대해 알아본 뒤 각 기업이 인공지능을 어떻게 이용하는지, 그리고 실제 주가나 기업 전망에는 어떤...",2023.09.27.
225,"AICBM (인공지능, 사물인터넷, 클라우드, 빅데이터, 모바일)","첫째로, AI(인공지능)은 학습, 문제해결, 패턴인식 등과 같이 인간 지능과 연결된 인지 문제를 해결하는 것에 주력하는 컴퓨터 시스템을 뜻하는데요. 이세돌과의 바둑 대결에서 승리를 거둔 알파고, 이미지를 자동으로 생성하는 미드저니, 군사용로봇 등이 이에...",2023.06.29.
226,챗gpt 한글 vs 영어 뭘로 써야 할까? 챗gpt 강사 인공지능 강의,뉴미디어캠퍼스에선 챗gpt와 같은 인공지능 프로그램을 활용한 SNS 콘텐츠 제작 강의를 진행하고 있습니다. 자세한 챗gpt 강사 소개와 인공지능 강의 문의는 포스팅 하단 링크를 참고해주세요! 챗gpt의 경우 영어와 한글중 어떤 언어로 질문을 해도 답을 해주기 때문에....,2023.07.19.
227,SKT 인공지능 AI 기술력 엿볼 수 있는 A.(에이닷) 어플 챗T...,"필자가 초등학교를 다니던 시절에는 AI(인공지능)라는 단어는 SF 영화나 과학 책 같은 곳에서만 접했기에 현실적인 느낌이 거의 없었는데, 이제는 일상생활 곳곳에서 적용된 사례들을 쉽게 접할 수 있는 시대가 되었다. 대표적인 예로 자율주행 차량, 개인 비서...",2023.07.21.
228,AI(인공지능) 반짝 테마일까?,"오늘 우선적으로 핀비즈닷컴을 보면 알수있듯이, AI(인공지능) 관련 기업인 구글, 마이크로소프트와 AI반도체 관련주인 엔비디아, AMD에... 보도되어 'AI(인공지능)' 관련 기업에 대한 전반적인 바스켓 매매가 이뤄졌는 점을 본다면, 왜 솔트룩스만 이렇게 약한 모습을 보였을까? 하는...",2023.08.31.
229,인공지능 Ai 반도체 SOC 관련 주 퀄리타스반도체 공모주 IPO...,"이번에 공모주 상장하는 퀄리타스반도체는 인공지능 Ai에 필요한 반도체 설계자산(IP) 기업인데요! 올해 기관투자자 참여율 중 최대를 기록한 퀄리타스반도체의 공모주 IPO 청약 정보와 함께 균등, 비례 정도까지 알아보도록 하겠습니다. AI, SOC 반도체 관련 주...",2023.10.18.
230,[KISA] 인공지능 시대의 데이터와 보안 정책 세미나 개최,"KISA는 지난 6월 9일(금) 한국데이터법정책학회, 조선대학교와 함께 '인공지능 시대의 데이터와 보안 정책 세미나'를 개최했습니다 이번 세미나에서는 국회 입법조사처의 정준화 입법조사관이 '인공지능 생성모델의 법적 문제', 경찰대 정혜련 교수가 ' 고도화를 위한...",2023.06.15.
231,인공지능 AI 무선 블루투스 스피커 갤럭시 홈 미니,"보통 시중에 인공지능 AI 스피커라고 하면 구글 홈 미니나 네스트, 네이버 클로바, 혹은 통신사의 제품들이 떠오르는데요. 삼성전자 갤럭시에서도 인공지능 AI 스피커가 출시된 것을 알고 계시나요? 바로 2020년 출시된 갤럭시 홈 미니입니다. 갤럭시 홈 미니는 패브릭...",2023.08.20.
232,국내 챗GPT 인공지능 AI 관련주 - 네이버 카카오 LG전자...,"국내 인공지능 관련주와 AI모델 개발 현황 3. 4개 기업의 주가와 전망 글. @피어나라뚜두뚜두의 Behappy 오늘은 챗GPT 플러그인 기술에 대한 소개와 함께 국내 인공지능 AI 관련주에 대해 알아보려 한다. 1. 챗GPT 플러그인이란? © geojango_maps, 출처 Unsplash 「7월에 치앙마이 한...",2023.05.17.
233,"은행지점폐쇄, 인공지능으로 대체되는 직업 10가지",일공지능의 발전은 이처럼 기존의 많은 일자리를 대체하고 있습니다. 인공지능이 급격하게 발전하는 지금! 우리가 해야할 것은 인공지능을 효과적으로 이용하는 것입니다. 2023년 해외 전문가들은 인공지능이 대체할 가능성이 있는 직업군 10가지를 소개하였습니다. 기술직...,2023.05.09.
234,"광고 전화 차단과 조용한 채팅방, 인공지능 적용 프로그램' 등","채팅방, 인공지능 적용 프로그램 등 교육에 참석했어요. 토요포럼 509회 - 이경종 대표님의 '챗GPT 비교 및 활용사례'와 전종현 교수님의 '겔러리, 광고 전화 차단과 조용한 채팅방, 인공지능 적용 프로그램 등 서울소셜리딩그룹 토요포럼 509회 시간 : 9시 30분~12시 장소...",2023.08.05.
235,Chatdoc - pdf 요약 인공지능 서비스,♣ Chatdoc - pdf 요약 인공지능 서비스 1. chatdoc를 검색하고 사이트에 접속합니다. 2. Get started를 클릭합니다. 3. Sign in을 클릭하여 로그인합니다. Sign in with Google을 클릭하여 구글 아이디로 가입하고 로그인하면 빠릅니다. 4. 무료로 이용할 때는 최대 20페이지까지 이용...,2023.10.20.
236,"미래학자, 미래의 학교는 인공지능 교사가 수업을 진행한다고,",그녀는 2050년이면 학생들이 인간 교사 없이 AI(인공지능) 교사로부터 직접 지식을 뇌에 다운로드하고 DNA에 맞는 수업을 받을 것이라고... 아이들은 인공지능 시스템을 다루는 법을 배우게 될 것이며 이것이 가장 중요한 기술이 될 것입니다. “제 생각에 가장 중요한 기술은 AI...,2023.09.20.
237,[칼럼] 윤리적인 인공지능을 위해 필요한 것은?,"인공지능에게 어떠한 주제에 대한 질문을 했을 때, 그에 대해 더 많이 아는 사람은 인공지능의 답변에 대해 비판적으로 사고하기에 유리하지만, 그렇지 않은 사람은 큰 의심 없이 수용할 가능성이 높다. 인공지능에 대한 의존도가 높아지는 만큼, 이 갖추어야할 ‘윤리성’...",2023.03.13.
238,"인공지능 기반 화성 민원 상담 소통봇, 화성 소통봇 스마트하고...","챗GPT는 포털 검색보다 더 길고 자세한 답변을 달아주는 인공지능 대화형 검색 로봇이라고 할 수 있습니다. 미국의 오픈 AI 사가... 제가 서두에 챗GPT를 얘기한 것은 경기도 화성시가 인공지능을 기반으로 365일 24시간 언제, 어디서나 민원상담이 가능한 챗봇 서비스를 개발했는데요....",2023.08.14.
239,인공지능 관련주 AI 코지티피 2.0 기대 카카오 실적 주가 전망,"오늘은 인공지능 관련주 카카오의 기업, 실적, 주가 전망에 관하여 알아본다. 카카오 1. 기업분석 2. 기업 실적 3. 주가 전망 기업분석... 10월 인공지능 AI '코지피티 2.0' 출시로 카카오의 주가가 반등을 할지 주목되고 있다. 카카오그룹에서 반년 동안 개미들이 15만 명이...",2023.09.01.
240,'몰입형 SW-AI교육 체험활동 캠프' 인공지능 프로그래밍과 챗봇...,"'몰입형 SW-AI교육 체험활동 캠프' 인공지능 프로그래밍과 챗봇 프로그래밍을 직접 실습 대구 뉴스/교육 by 요즘대구 2023. 8. 7. 13:50 공감... 인공지능에 대한 학생들의 흥미와 이해도를 높이고, 미래사회의 핵심 역량인 리터러시 및 컴퓨팅 사고력을 기를 수 있도록 돕기...",2023.08.07.
241,파이썬 머신러닝의 구조 인공지능 입문 책추천,"구조 인공지능 입문 책추천 파이썬 머신러닝 공부를 시작하신다면, 파이썬은 정말 다방면에서 활용되는 범용 프로그래밍 언어 같아요. 요즘 파이썬이 가장 많이 활용되는 분야 중 데이터과학 분야는 그동안 R 통계 패키지가 지배적이었거든요. 파이썬에 관련...",2023.10.04.
242,인도네시아 AI(인공지능) 시장 트렌드,"‘2020-2045 인공지능 국가전략(Strategi Nasional Kecerdasan Artifisial Indonesia 2020-2045)’을 발표했다. 이를 통해 인도네시아 기업의 생산성 향상, 인적 자원 활용, 다양한 분야의 혁신 촉진을 목표로 세웠다. 그리고 인공지능 국가전략을 달성하기 위해 우선적으로 AI를...",2023.08.18.
243,[Clipdrop] 인공지능으로 이미지 여백 채워 넣기,"UNCROP은 CROP처름 원본 이미지의 일부를 잘라내는 것과 달리, 반대로 원본 이미지의 상하좌우 여백을 추가해서 인공지능으로 채워 넣을... ▲ 제가 사용할 첫 번째 원본 이미지는 Clipdrop에서 인공지능으로 생성했습니다. 이미지를 추가할 때 드래그 앤 드롭 방식으로 가져다...",2023.08.04.
244,지금 인공지능 관련주 사도 될까? 미국 인공지능 관련주식...,얼리어답터 리뷰/IT정보 지금 인공지능 관련주 사도 될까? 미국 인공지능 관련주식 무엇이 있나 by 엔돌슨 2023. 5. 20. 미국 인공지능 관련주식 사도 될까? 인공지능 AI 캄브리아기처럼 엄청난 생성형 AI가 출시되고 있습니다. 그래서 미래의 투자로 관련주에...,2023.05.20.
245,있는 인공지능 클라이언트 서비스(The Artificial Client)...,덴츠 크리에이티브 클라이언트 입장에서 크리에이티브를 피드백 받을 수 있는 인공지능 클라이언트 서비스(The Artificial Client) 테스트 New Tech/AI(인공지능) by 마켓캐스트 2023. 9. 19. 08:30 공감 덴츠 크리에이티브는 가상의 클라이언트...,2023.09.19.
246,인공지능(AI)를 활용한 현대화 프로젝트,"인공지능(AI)를 활용한 현대화 프로젝트 -Todd Walden , Aaron Crews #스마트팩토리 , 현대화 프로젝트는 여전히 딜레마입니다. 많은 플랜트가... Aaron Crews는 Efficient Plant의 기사에서, “오늘날의 최신 디지털 도구는 (AI)을 활용하여 엔지니어링에 소요되는 시간을 단축하고...",2023.08.10.
247,[마포cctv] 매머드익스프레스 상수역점 인공지능cctv 설치 사례,매장의 인공지능cctv 설치 및 관리를 도와드리고 있습니다. 수도권cctv 이번에 설치를 진행한 매장은 신규 오픈 예정인 매머드커피익스프레스 상수역점입니다. 손님 분들을 맞이하기 위한 단장이 한창인 이곳에 초기 보안부터 확실하게 쌓아가기 위해서 cctv를...,2023.09.25.
248,"분당서울대병원, 인공지능 기반 X-ray 분석으로 수면무호흡증...",idx=58384 인공지능 기반 X-ray 분석으로 수면무호흡증 진단 딥러닝 알고리즘을 활용한 두경부 X-ray 영상. 붉은색이 진할수록 수면무호흡증을 나타낸다. 분당서울대병원 제공두경부 엑스레이(X-ray) 영상을 분석해 수면무호흡증을 진단하는 인공지능 모델 www.dongascience.com...,2023.09.26.
249,"인공지능 데이터라벨링 과정, 크라우드웍스 데이터라벨러가...","인공지능 데이터라벨링 과정, 크라우드웍스 데이터라벨러가 되기 위한 AIDE 정보 안녕하세요. 사진&IT 크리에이터 자유분방입니다. 요즘은 뉴스를 보다 보면 챗GPT, 메타버스, VR, AR, 인공지능, 로봇, AI 등에 대한 이야기가 계속해서 흘러나오고 있습니다. 몇 년 전만 하더라도...",2023.07.15.
250,[광주cctv] 종교시설의 외·내부 관리를 인공지능cctv로!,광주cctv 설치 사례 종교시설cctv 설치 사례 설치상담 : 1666-0068 (주)자비스넷은 kt skylife HCN과 인공지능 영상장비 ODM 납품 및 서비스 제공에 관한 B2B 협약을 맺은 공식파트너사입니다. #경기cctv #광주cctv #cctv설치 #cctv #교회cctv #cctv #cctv설치업체,2023.09.28.
251,인공지능 주가는 현재 거품인가(ft. 닷컴 버블과 비교),"인공지능을 둘러싼 과대 광고로 인해 주식 시장에 거품이 있다고 생각하십니까? 다시 한 번 생각해 보세요! 라고 펀드스트랫의 톰... 인공지능이 거품이 되려 한다면, 1999년 거품은 10배 이상 증가한다는 것을 알아야 한다고 생각합니다.""라고 이씨는 말했습니다. Lee가...",2023.07.29.
252,인공지능 장점 및 단점 3개씩 알아보자,인공지능(AI)는 우리 일상생활을 많이 윤택하게 해주고 있습니다. 그리고 인공지능은 미래 산업의 핵심 먹거리로 꼽히고 있으며 4차 산업혁명에서 가장 중요한 분야로 꼽히고 있죠. 이런 인공지능 장점은 매우 다양하지만 그와 반대로 단점도 분명히 존재합니다. 오늘은...,2023.10.18.
253,"인터넷 인공지능 관련주 네이버, 카카오 정리","세계적으로 인공지능 챗봇의 열풍으로 인공지능AI, 인터넷플랫폼 관련 주식들이 상승한 모습을 볼 수 있다. 오픈AI에서 출시한 Chat GPT를 시작으로, 글로벌 기업들인 구글, 마이크로소프트, 그리고 한국의 네이버와 카카오 등이 관련 서비스의 개발 및 투자를...",2023.04.18.
254,개인 딥러닝 인공지능 머신 연습용 조립컴퓨터 고사양 조립PC,개인 딥러닝 인공지능 머신 연습용 조립컴퓨터 고사양 조립PC 안녕하세요^^ 에이제이 인사드립니다. 오늘은 고사양 조립컴퓨터를 소개... #고사양컴퓨터 #최고사양컴퓨터 #딥러닝개인컴퓨터 #인공지능프로그램개발컴퓨터 #조립컴퓨터 #용산컴퓨터제작 #조립PC견적...,2023.10.12.
255,〈신기한 인공지능 코딩 대모험〉 용어 퀴즈,"코딩 전문가 노훈 작가님이 초등학생 눈높이에 맞춰 쓴 코딩 동화 《신기한 인공지능 코딩 대모험》 ""인공지능과 코딩"" 왠지 어려울 것 같지만, 우리가 실생활에서 친숙하게 사용하고 있어요. Siri같은 비서 앱, 수많은 데이터로 최적의 답변을 해주는 ChatGPT, 관심있는...",2023.09.18.
256,"’27년까지 인공지능(AI) 12,800명, 클라우드 18,800명...","* 1차(7.20./인공지능, 빅데이터), 2차(7.27./클라우드, 사이버 보안), 3차(8.17./이차전지, 첨단소재), 4차(8.31./나노, 3D프린팅, 차세대디스플레이) 이날 포럼에 앞서 고용부와 한국직업능력연구원은 인공지능(AI) 등 4개 주요 신기술분야에 대한 ’27년까지의 인력수급 전망 결과를...",2023.08.31.
257,[인공지능 교육] 'AI 기술 창업 트렌드 분석' 강의 진행,"인공지능산업융합산업단(광주광역시 소재)에서 진행하는 AI 창업교육 1차에서 '인공지능 기술 창업 트렌드 분석'에 관한 주제로 강의했습니다. 인공지능산업융합사업단에서 개최하는 AI 창업 교육으로 3일 과정 중 첫째 날 가장 먼저 강의를 진행했습니다. 이번 강의는 서울, 경기...",2023.05.31.
258,AI 인공지능 관련주 챗GPT 바드 - 춤을 추되 문 근처에서 춤을...,개인적으로 인터넷이 불러온 3차 산업혁명 이후 4차의 주인공이 인공지능이 되지 않을까 싶은데요. 기존에 메타버스니 블록체인이니 같은 얘기가 많았지만 진정한 기술혁명의 주인공은 AI 가 될 것으로 생각합니다. 문제는 개인이 투자하는 이유는 의 발달을 보고자...,2023.02.15.
259,인공지능 드론을 테스트하는 AUKUS 연합,"및 인공지능 기술을 실제 전장에서 사용하기 위한 테스트를 진행했습니다. 이미 인공지능은 현대전에서 활약하고 있지만, 대부분의 무인기와 무인 차량은 사람이 직접 조종해야 하는 형태입니다. 하지만 최근 AI 기술의 급속한 발전으로 사람은...",2023.06.06.
260,대구시 인공지능(AI) 민원상담사 “뚜봇아~ 치킨 줄래?”...,대구시 인공지능(AI) 민원상담사 “뚜봇아~ 치킨 줄래?” 이벤트를 대구 북구에서 알려드립니다! 대구의 대표 축제인 대구치맥페스티벌... 자세한 내용은 아래의 게시물을 참고해주세요❗ 대구시 인공지능(AI) 민원상담사 “뚜봇아~ 치킨 줄래?”이벤트 ✅이벤트 기간 8. 9.(수)...,2023.08.09.
261,측정해서 인공지능인 클로바(Clova)에게 음성으로 읽어달라고...,측정하고 인공지능인 클로바(Clova)에게 음성으로 측정값을 읽어달라고 해볼거에요! 엔트리(entry)에 아두이노를 연결하기 위해서는... 엔트리 캐릭터를 선택하면 지금 측정중인 이산화탄소농도를 인공지능인 클로바(clova)에게 음성으로 읽어달라고 할거에요!...,2023.10.14.
262,인공지능으로 특허 심사 더 빠르고 정확하게,"- 특허청, 「인공지능(AI) 기술을 활용한 특허행정 혁신 로드맵」발표 - 특허청(청장 이인실)은 ’23년을 인공지능(AI) 등 신기술을 활용한 특허행정 디지털 혁신의 원년으로 삼고, 2월 2일(목), 「인공지능(AI) 기술을 활용한 특허행정 혁신 로드맵(‘23~’27)」(이하, ‘AI 활용...",2023.02.02.
263,Adobe AI 포토샵 일러스트 인공지능 컨텐츠 CR 로고 추가,"Adobe AI 포토샵 일러스트 인공지능 컨텐츠 CR 로고 추가 2023년 10월 10일(현지시간), 세계적으로 유명한 소프트웨어 기업인 어도비(Adobe)가... AI 인공지능 컨텐츠 CR 기호의 활용과 기능 CR 기호는 이미지, 비디오, PDF 콘텐츠의 우측 상단에 표시되며, 물방울 모양에 CR이라 적힌...",2023.10.13.
264,"인공지능이 발전하면 사라질 직업, 생겨날 직업이 무엇이 있을까?",특히 인공지능이 개발이 되면서 미래에는 없어질 직업들이 있다고 이야기하고 계실텐데요. 인공지능의 발전은 여러 산업과 직업에 영향을 미칠 수 있어 미래를 대비하기 위해서 미리 알아보고 준비하시는 것이 필요하답니다. 일부 직업은 자동화나 기술의 도입으로 인해...,2023.05.25.
265,대구경동초 '한여름 밤의 디지털 플리마켓'···인공지능(AI)과...,"대구경동초 '한여름 밤의 디지털 플리마켓'···인공지능(AI)과 독서몰입교육 연계 대구 뉴스/교육 by 요즘대구 2023. 7. 21. 12:36 공감 대구시교육청 지정 인공지능(AI)교육 선도학교를 운영하고 있는 대구경동초등학교는 2023년 7월 20일(목) 18시 30분, 학교 운동장에서 학생 및...",2023.07.21.
266,부모교육 [HELLO AI! 인공지능시대 자녀교육과 정신건강],인공지능시대 자녀교육과 정신건강] 참여자를 모집합니다! (งᐛ)ว (งᐖ )ว 인공지능시대에 살아가며 자녀를 어떤 인재로 키울 수 있을지에 대한 해답과 우리 아이들의 마음을 들여다보는 시간! ( •͈ᴗ-)ᓂ-ෆ 참여하신 분들 중 추첨을 통해 총 10분께 명지병원...,2023.08.17.
267,[찾아라! 최초인물] 최초의 인공지능 로봇 예술가 '에이다',"최초의 인공지능 로봇 예술가 에이다 시작해 볼까요? 시, 조각, 회화를 넘나들며 작품활동을 활발하게 하고있는 영국의 한 예술가... 오늘은 최초로 전시회를 열고 직접 창작한 시까지 낭송하는 인공지능 아티스트 에이다를 만나볼까요? 에이다는 2019년 영국에서 프로그래머...",2023.05.11.
268,"인공지능학과, 어떻게 준비하면 좋을까?",인공지능 기술 (디지털 휴먼 등의 인간-공지능 간 자연스러운 감성의 교류를 제공할 수 있는 첨단 기술에 대한 이해 능력) 2. 확장/혼합현실 기술 (기술 사용자의 몰입감 및 현장감을 최대한 극대화할 수 있는 첨단 환경에 대한 이해 능력) 3. 실감 콘텐츠 기획 (최신 기술을 바탕으로...,2023.09.05.
269,연결하고 인공지능(AI)인 CLOVA에게 온도와 습도값을...,습도값을 인공지능(AI)인 Clova에게 음성으로 읽어달라고 해볼거에요! 먼저 아두이노와 센서를 연결하는 작업을 해야해요! 녹칸다... 이제 인공지능(AI)인 clova에게 측정한 온도와 습도값을 음성으로 읽어달라고 해볼거에요! 엔트리 캐릭터를 클릭하면 읽어주도록...,2023.10.07.
270,구글 바드 사용법 구글 인공지능(Bard) AI 챗봇!,"구글에서도 챗GPT에 맞서기 위해서 인공지능 챗봇을 선보였는데요. 그래서 오늘은 구글 인공지능 챗봇, 구글 바드(Bard) 사용법에 대해서 알아보겠습니다. 구글 바드 사용조건 구글 바드는 챗GPT와 다르게 조건이 하나가 있는데 바로 만 18세 이상인 구글 계정에서만 사용이...",2023.06.13.
271,달서중 '2023 인공지능(AI) 캠프'···AI·VR·로봇·드론...,"달서중 '2023 인공지능(AI) 캠프'···AI·VR·로봇·드론 교육 프로그램 대구 뉴스/교육 by 요즘대구 2023. 7. 25. 15:15 2 달서중 '2023 인공지능(AI) 캠프' 대구광역시교육청 선정 ‘SW-AI교육 중점 학교’인 달서중학교는 2023년 7월 22일(토), 작년에 이어 2회째 달성군 초등학생...",2023.07.25.
272,전문 인공지능 챗봇 열풍!... (feat. 환경 관련 인공지능 사례),최근 세계적으로 주목받는 챗GPT와 같이 인공지능 기술은 일상 속 다양한 부분에서 도움을 주고 있는데요. 심지어 환경 문제에 대응하는 인공지능 기술 역시 개발되고 있는 상황입니다! 오늘은 푸루와 함께 세계를 흔든 챗GPT 사용법부터 국내 환경 관련 기술...,2023.02.23.
273,"누구나 쉽게 배우는 소프트웨어와 인공지능, 2023 온라인...","코딩을 잘 모르는 이부터 코딩에 능수능란한 이들까지 새롭고 다양한 프로그램으로 소프트웨어, 인공지능과 친해질 수 있게 해주는... 어린이들이 사랑하는 친근한 캐릭터인 펭수나 엘사, 전 세계인이 사랑하는 BTS 등 특별한 캐릭터들이 프로그램의 주인공이 된 것이 반갑게...",2023.06.22.
274,"주말의 챗GPT, 인공지능에 의한 정보유출 우려 뉴스들 (ft....","여튼 챗GPT 같은 인공지능이 코딩도 할 줄 안다는데 이것이 악용되면 해킹, 정보유출 등의 우려가 앞으로 더 커질 것임은 당연히 걱정이... 그러니 이런 기사 뒤에 '인공지능에 의한 해킹, 보안 우려에 대한 연구투자의 필요성'에 대한 것이 깔릴 수 밖에 없을 겁니다. 이에 대해서...",2023.04.02.
275,인공지능이 주식시장을 구할 수 있을까?,"챗GPT의 갑작스러운 인기로 촉발된 인공지능에 대한 관심의 급증은 수조 달러의 주식시장 가치를 창출했습니다. 엔비디아는 현재 인공지능 시장에서 선두로 175% 이상 급등하여 1조 달러 클럽에 가입했으며, 메타도 119% 상승했습니다. 알파벳과 마이크로소프트와 같은 빅 테크...",2023.06.14.
276,인공지능의 논란과 기회 3-Panic & Opportunities of AI,나머지 나라들이 챗GPT에 재미 삼아 프롬프트(질문/명령)를 입력하는 동안 선점한 국가는 인공 슈퍼 지능을 얻게 된다. 핵무기 사용을 저지하려면 핵무기가 필요하다. 인공지능도 마찬가지다. 지구상 거의 모든 국가가 인공지능 개발이나 군비경쟁에 서로 협력하는 이유다....,2023.06.07.
